time,capture_type,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2025-11-27T00:48:59Z|1.000s,video,0.182332277,0.653764963,0.000000731,0.211115301,0.637384713,-0.044724602,0.223229244,0.603424072,-0.069993317,0.191639692,0.569938064,-0.089382462,0.153471217,0.539318085,-0.109636150,0.207595646,0.458120048,-0.053154036,0.228617698,0.369508684,-0.079965852,0.240443587,0.313479960,-0.100138374,0.248119965,0.264126301,-0.113783531,0.168218389,0.440496117,-0.050186951,0.169583976,0.327234358,-0.071885161,0.166318774,0.254769206,-0.090809934,0.162965506,0.196889102,-0.102704398,0.137032986,0.455504775,-0.050516222,0.110120520,0.365196645,-0.080068812,0.093304329,0.306041181,-0.104313679,0.084297746,0.256952107,-0.119705312,0.112797216,0.494660854,-0.053413745,0.094223171,0.461857289,-0.086493947,0.098758601,0.486050606,-0.097049989,0.110357478,0.514323711,-0.100783736
2025-11-27T00:49:01Z|1.100s,video,0.179470509,0.659023464,0.000000738,0.210176349,0.641465187,-0.042964995,0.225197524,0.604936421,-0.067029312,0.194474459,0.569286823,-0.085559182,0.156220198,0.537211359,-0.104999788,0.209005713,0.458886355,-0.050432853,0.230104864,0.370808989,-0.076309294,0.242664948,0.315167665,-0.095759973,0.250890076,0.266040057,-0.108977079,0.168992788,0.441457957,-0.048080627,0.172268808,0.330244035,-0.068930574,0.171667770,0.258394837,-0.087512664,0.170371756,0.200891972,-0.099256329,0.136642560,0.457468867,-0.049022924,0.109825365,0.366867900,-0.078857869,0.093303539,0.306901753,-0.103864267,0.083679616,0.258017898,-0.119683661,0.111734033,0.497477829,-0.052257128,0.096793942,0.463902265,-0.085841633,0.102965355,0.487631291,-0.096894883,0.114328906,0.516197443,-0.100893319
2025-11-27T00:49:03Z|1.200s,video,0.177463487,0.662317753,0.000000734,0.209418282,0.645115256,-0.042881846,0.226566657,0.607286096,-0.066637598,0.192585349,0.569691241,-0.084860258,0.150813311,0.537188470,-0.104174778,0.209609851,0.462406009,-0.050576136,0.232047915,0.372810304,-0.075886399,0.243616804,0.317308307,-0.094524056,0.250814974,0.267912090,-0.107369974,0.169105232,0.444552630,-0.048279174,0.174072027,0.331743300,-0.069020227,0.173352465,0.260010928,-0.087504141,0.171884447,0.202991247,-0.099131837,0.136726469,0.459874928,-0.049167383,0.110954538,0.366719663,-0.079260893,0.094345890,0.306823492,-0.104589805,0.084543198,0.257618070,-0.120601140,0.111281902,0.499827921,-0.052213341,0.096930854,0.465503097,-0.086437479,0.102762945,0.490451694,-0.097879045,0.113686785,0.519876063,-0.102040932
2025-11-27T00:49:05Z|1.300s,video,0.177983835,0.666583061,0.000000744,0.210682258,0.646802902,-0.040907048,0.228624165,0.609844804,-0.063590340,0.194233418,0.573649406,-0.081101112,0.153497770,0.541982412,-0.099729411,0.209787220,0.463864982,-0.049205735,0.233068436,0.374382228,-0.073429674,0.244501352,0.319284320,-0.091066234,0.251260370,0.270742595,-0.103171863,0.168406934,0.447003931,-0.047493689,0.173758492,0.334680498,-0.067085743,0.173180610,0.263470173,-0.085214563,0.171566665,0.208254635,-0.096733294,0.135832965,0.463780403,-0.048740409,0.107713953,0.372008324,-0.077574663,0.089168169,0.313598335,-0.103221849,0.077650063,0.266840279,-0.119625606,0.110827848,0.505190015,-0.051963851,0.095753543,0.470803797,-0.084926419,0.101093523,0.492432714,-0.096879125,0.111805826,0.519459903,-0.101601295
2025-11-27T00:49:07Z|1.400s,video,0.179244131,0.666790962,0.000000749,0.210234210,0.648944259,-0.042108115,0.228267476,0.612802148,-0.065663964,0.195102632,0.575244129,-0.083834022,0.153803974,0.542153835,-0.103108257,0.212025136,0.466598123,-0.050481528,0.235513061,0.378484994,-0.074990936,0.246589750,0.323902965,-0.093002781,0.252873242,0.274493814,-0.105672516,0.170704320,0.448938727,-0.048328035,0.176798224,0.337233782,-0.068554662,0.176365420,0.266426086,-0.087006211,0.174312472,0.209495544,-0.098967098,0.137885228,0.465042770,-0.049178623,0.110530064,0.373766541,-0.079174779,0.092812382,0.317179501,-0.104857303,0.081109136,0.271879554,-0.121220171,0.113070063,0.504896998,-0.052033853,0.100346453,0.471061319,-0.085703537,0.106366754,0.496431947,-0.097233191,0.115981884,0.526582062,-0.101721630
2025-11-27T00:49:09Z|1.500s,video,0.183029979,0.666188240,0.000000740,0.214486569,0.647716165,-0.042607773,0.229909956,0.609671593,-0.066334762,0.193869814,0.570259929,-0.084159374,0.151671186,0.534837008,-0.102969795,0.216558874,0.468316048,-0.052067865,0.240221620,0.381738782,-0.076316819,0.251801968,0.327400953,-0.093890257,0.258958131,0.278015882,-0.106314585,0.175797954,0.451343238,-0.049306411,0.182515129,0.340432286,-0.069660589,0.182105348,0.270835996,-0.087358914,0.180338100,0.214622408,-0.098819621,0.143040657,0.467348188,-0.049499590,0.114923142,0.377883375,-0.079655744,0.096902966,0.320674181,-0.104432598,0.084616616,0.274705589,-0.120229915,0.117743194,0.507474422,-0.051708173,0.106105424,0.471347988,-0.084680691,0.113645710,0.498653114,-0.094994985,0.123813048,0.531061888,-0.098899394
2025-11-27T00:49:11Z|1.600s,video,0.179195598,0.671265066,0.000000751,0.210435048,0.652246416,-0.040251650,0.227442980,0.616463542,-0.063141294,0.194170326,0.579428256,-0.080800876,0.153497577,0.544730186,-0.099624634,0.218578935,0.473701537,-0.049668692,0.245151058,0.386345327,-0.073397376,0.257513195,0.332538486,-0.090595968,0.264904678,0.285350800,-0.102493867,0.177391186,0.457607925,-0.048133023,0.185347497,0.345938325,-0.067414083,0.186031833,0.275353611,-0.085366286,0.184919849,0.220543802,-0.097000599,0.144236386,0.474626958,-0.049406957,0.118742764,0.382361174,-0.078728251,0.102586448,0.324848384,-0.104648918,0.091381140,0.279583454,-0.121330701,0.118985593,0.514469802,-0.052418068,0.111136414,0.480138659,-0.086223818,0.119148493,0.504283190,-0.098233126,0.128763020,0.533252537,-0.103032947
2025-11-27T00:49:13Z|1.700s,video,0.169898689,0.680272341,0.000000844,0.201170266,0.664098620,-0.043841872,0.217015952,0.637386560,-0.070283182,0.186910808,0.611428261,-0.091140494,0.148378536,0.581677079,-0.113319345,0.200298652,0.484389514,-0.058441315,0.222303838,0.395201832,-0.083878964,0.232852772,0.339818716,-0.101582699,0.238525510,0.290977061,-0.113829687,0.158587605,0.469263405,-0.056449115,0.160490304,0.356302649,-0.078374133,0.157004863,0.283552468,-0.098439477,0.153455108,0.227862418,-0.111476235,0.126177251,0.488179505,-0.057017382,0.092790805,0.396562725,-0.088931963,0.069557436,0.338142723,-0.118609220,0.055149749,0.293911368,-0.138060793,0.102299199,0.530963957,-0.059399318,0.088548794,0.505759656,-0.095235258,0.097778581,0.529415250,-0.110731401,0.112732038,0.557861865,-0.118423969
2025-11-27T00:49:15Z|1.800s,video,0.159145042,0.685834050,0.000000821,0.190469578,0.667076826,-0.041642666,0.208152652,0.636084080,-0.066445656,0.175517678,0.611282945,-0.085780509,0.135166168,0.585455537,-0.106510922,0.185030505,0.491268158,-0.055431951,0.207225218,0.402418315,-0.081376798,0.217564389,0.346335828,-0.099242464,0.223267570,0.296549082,-0.111502424,0.142873973,0.476649463,-0.054609630,0.142742410,0.364078969,-0.077096209,0.138575137,0.290097266,-0.096932948,0.134499624,0.230418414,-0.109424226,0.111177042,0.496035278,-0.056355309,0.076496266,0.407209277,-0.088734843,0.054400772,0.348443508,-0.117321223,0.041229546,0.301149070,-0.135602668,0.089240782,0.538595200,-0.059754930,0.073681436,0.516514719,-0.095289983,0.081370354,0.541844308,-0.109137893,0.094765298,0.569895267,-0.115425929
2025-11-27T00:49:17Z|1.900s,video,0.166567698,0.680020392,0.000000776,0.198112428,0.660520494,-0.039669573,0.217272192,0.626776993,-0.063636810,0.183264509,0.599992633,-0.082654752,0.143560454,0.577395320,-0.103202820,0.192560583,0.484005302,-0.051835064,0.213722885,0.395660281,-0.076337606,0.225310043,0.340411633,-0.094563626,0.231502190,0.291135520,-0.107240200,0.150911480,0.469866127,-0.051350269,0.152774751,0.358181119,-0.072268263,0.151131094,0.284817278,-0.091928966,0.147448808,0.224823236,-0.104407974,0.119760409,0.488285303,-0.053223271,0.087642036,0.397090644,-0.083909892,0.069288619,0.335858583,-0.110730782,0.057093456,0.285404980,-0.127490729,0.097062290,0.530858934,-0.056646902,0.083265476,0.493442863,-0.089462690,0.092076838,0.517417312,-0.099794976,0.105320670,0.547555983,-0.103458129
2025-11-27T00:49:39Z|0.000s,video,0.742116511,0.489338100,0.000000079,0.744831860,0.470777154,-0.002102785,0.742174149,0.449083716,-0.002392551,0.736070514,0.435361147,-0.002868047,0.731057405,0.426137418,-0.003238191,0.751554549,0.434079170,-0.000537890,0.753111362,0.407985657,-0.002054729,0.752859890,0.393487155,-0.003305375,0.751869440,0.383175373,-0.004012388,0.745009840,0.434363067,-0.001008934,0.746610701,0.410130113,-0.002232889,0.743308008,0.398022264,-0.003573556,0.739971220,0.389643192,-0.004092328,0.738243461,0.440048009,-0.001820608,0.732709587,0.422177017,-0.003508509,0.729879081,0.422990918,-0.004361094,0.729491353,0.424804986,-0.004351919,0.731681883,0.450144976,-0.002789508,0.725712359,0.442634463,-0.004043253,0.725441873,0.445239842,-0.003280210,0.727206945,0.449230790,-0.002093710
2025-11-27T00:49:41Z|0.100s,video,0.741896927,0.499202400,0.000000144,0.741909087,0.491386145,-0.007806721,0.739318490,0.473973483,-0.011467922,0.732577682,0.460045993,-0.013902982,0.726250947,0.449604750,-0.016589370,0.747877598,0.443987280,-0.010754820,0.749873519,0.415425628,-0.014940249,0.751044393,0.397662550,-0.017755892,0.750909865,0.383994937,-0.019374639,0.742338061,0.442338556,-0.009696054,0.742608964,0.413070291,-0.013303568,0.740767658,0.393980324,-0.016422782,0.738414168,0.379170507,-0.017929070,0.736513615,0.446806252,-0.008899061,0.730357111,0.424898654,-0.013498116,0.724904954,0.409278184,-0.018086094,0.721403480,0.397014022,-0.020884549,0.730142951,0.456215024,-0.008492541,0.724855483,0.449334621,-0.012864102,0.725115538,0.453895003,-0.013791924,0.726636112,0.461025089,-0.013755404
2025-11-27T00:49:43Z|0.200s,video,0.740503430,0.506468654,0.000000191,0.745037615,0.495621264,-0.011388548,0.742337048,0.476367414,-0.016273847,0.733423173,0.463711321,-0.019400949,0.725042284,0.456185043,-0.022726325,0.741505742,0.446324319,-0.012560239,0.743402123,0.418743610,-0.017847124,0.744690359,0.400825381,-0.021806991,0.744824231,0.387412250,-0.024319790,0.734429777,0.445521951,-0.010346389,0.734505713,0.416257411,-0.014930149,0.733922780,0.396502078,-0.018762985,0.732924163,0.381250203,-0.020679962,0.727948725,0.450947464,-0.008942197,0.724271536,0.425539285,-0.014634416,0.721009433,0.407462806,-0.020437485,0.718955040,0.392909348,-0.024074357,0.722226381,0.461851537,-0.008237047,0.720423162,0.454549611,-0.014582158,0.722991943,0.457779348,-0.017161367,0.725741386,0.463346392,-0.018138586
2025-11-27T00:49:45Z|0.300s,video,0.740167916,0.509711444,0.000000170,0.741369963,0.500681877,-0.012970156,0.736350358,0.484294236,-0.019069187,0.727133930,0.471753776,-0.023046926,0.718971252,0.465025783,-0.026776444,0.734100580,0.450881511,-0.013591809,0.728643179,0.424587548,-0.018944293,0.725365281,0.408341587,-0.023264222,0.722417176,0.395946354,-0.026285369,0.731693983,0.447948039,-0.010411791,0.731246293,0.418642342,-0.015567794,0.730538130,0.399351716,-0.019806219,0.730362713,0.384039223,-0.022308635,0.729536712,0.450658649,-0.008214420,0.726353645,0.424020708,-0.013239011,0.725472331,0.407190681,-0.018048828,0.726233780,0.392927855,-0.021299699,0.726646900,0.458340406,-0.006976214,0.725568116,0.446349949,-0.011650967,0.728585243,0.443169266,-0.013767849,0.732660353,0.442464650,-0.014836367
2025-11-27T00:49:47Z|0.400s,video,0.738291502,0.512809515,0.000000179,0.744555175,0.499374866,-0.008549913,0.741369784,0.479588687,-0.012506108,0.731688738,0.467140555,-0.015324090,0.722509623,0.461567461,-0.018459367,0.740475476,0.450443119,-0.009436239,0.741257250,0.422227919,-0.014244463,0.742067635,0.404589891,-0.018032150,0.742475569,0.391849250,-0.020463081,0.732760966,0.449753493,-0.008414019,0.731599033,0.419634819,-0.012490751,0.730171978,0.399773836,-0.016186507,0.728851080,0.384171903,-0.018163441,0.725891829,0.455157459,-0.008098077,0.719888449,0.428651631,-0.013087119,0.716405034,0.411441386,-0.018772092,0.714461982,0.397145808,-0.022563266,0.719751179,0.465828001,-0.008249840,0.717082202,0.457632005,-0.013882059,0.720132947,0.460175663,-0.016446922,0.724012136,0.464856803,-0.017560311
2025-11-27T00:49:49Z|0.500s,video,0.739444435,0.511803091,0.000000198,0.745675683,0.498907715,-0.008820980,0.741730511,0.480913460,-0.013062604,0.730134189,0.469660968,-0.016168920,0.719218910,0.464291632,-0.019726519,0.741768479,0.447415769,-0.010025909,0.743138373,0.419049233,-0.014719009,0.744285583,0.401807010,-0.018093666,0.744515300,0.388728648,-0.020216260,0.733241320,0.447789192,-0.009209000,0.732231140,0.416997313,-0.013048640,0.731123090,0.397046536,-0.016435618,0.729937196,0.381684214,-0.018193839,0.725778103,0.454872042,-0.009129175,0.717859268,0.429512024,-0.014502295,0.712765396,0.411525011,-0.020941835,0.709727049,0.397000164,-0.025271945,0.719433606,0.467240691,-0.009507291,0.715171099,0.460796833,-0.015696492,0.718001783,0.466045231,-0.018581962,0.721950352,0.473100126,-0.019975290
2025-11-27T00:49:51Z|0.600s,video,0.739554703,0.512665689,0.000000195,0.744953156,0.499327928,-0.009109674,0.740888476,0.481506169,-0.013098562,0.728650868,0.472076714,-0.015990682,0.717431009,0.468322784,-0.019274073,0.741957128,0.445465028,-0.008212575,0.743534744,0.417790383,-0.012408763,0.744722188,0.400939792,-0.015772132,0.745082855,0.387849927,-0.018054498,0.733436108,0.445768714,-0.007345098,0.732293010,0.416243553,-0.010653977,0.730966032,0.396683276,-0.014168859,0.729842961,0.381168485,-0.016167181,0.726026535,0.453344792,-0.007414892,0.717695653,0.429202259,-0.012649246,0.712335467,0.411416948,-0.019483173,0.709181786,0.396520555,-0.024121482,0.719728291,0.466344625,-0.008036204,0.714638472,0.461155087,-0.014553819,0.717505932,0.467138410,-0.017804442,0.721663356,0.474585116,-0.019445114
2025-11-27T00:49:53Z|0.700s,video,0.739918649,0.513456583,0.000000193,0.745332122,0.499650151,-0.009177269,0.741263807,0.481695950,-0.013230842,0.728881419,0.472144276,-0.016236534,0.717607081,0.468632817,-0.019639915,0.741857946,0.445643157,-0.008230302,0.743560851,0.418031245,-0.012578027,0.744921505,0.401350707,-0.016049478,0.745495558,0.388262033,-0.018403996,0.733283341,0.445668012,-0.007446347,0.731638193,0.415898472,-0.010822112,0.730131805,0.396446824,-0.014367315,0.728970528,0.381019354,-0.016386734,0.725999713,0.453217179,-0.007622778,0.717310250,0.429026902,-0.012833993,0.711875200,0.411213696,-0.019648796,0.708827138,0.396278590,-0.024301801,0.719863236,0.466458380,-0.008383489,0.714342952,0.461675823,-0.014823621,0.717277944,0.467518002,-0.018079316,0.721707106,0.474885315,-0.019752808
2025-11-27T00:49:56Z|0.800s,video,0.740059555,0.513770223,0.000000184,0.745177448,0.499965787,-0.009583855,0.741107941,0.481663495,-0.013580326,0.729140162,0.471315324,-0.016472317,0.718329906,0.467762768,-0.019677814,0.742081523,0.445596665,-0.007877311,0.743398011,0.418645442,-0.012053625,0.744490564,0.402206302,-0.015587454,0.745019794,0.389239103,-0.018062362,0.733574629,0.445278406,-0.006815826,0.731385827,0.416121423,-0.009923498,0.729748070,0.397227138,-0.013355735,0.728717804,0.382382601,-0.015371515,0.726400018,0.452604175,-0.006809555,0.717556357,0.428268850,-0.011739452,0.712278187,0.411127746,-0.018294824,0.709455073,0.396858573,-0.022788839,0.720397472,0.465581268,-0.007470855,0.714636147,0.459906340,-0.013763008,0.717516005,0.465014666,-0.017025920,0.721902609,0.471947789,-0.018696299
2025-11-27T00:49:58Z|0.900s,video,0.740396202,0.514324129,0.000000183,0.746106088,0.499860018,-0.010442357,0.742022097,0.480943054,-0.014778479,0.730101883,0.469565958,-0.017809397,0.719657958,0.465625137,-0.021160023,0.742117822,0.445627511,-0.009052100,0.743199825,0.418701768,-0.013755254,0.744226098,0.402066588,-0.017738119,0.744855881,0.388900936,-0.020500779,0.733794212,0.445575237,-0.007581997,0.731471360,0.416681200,-0.011164050,0.729642510,0.397683889,-0.014956433,0.728566647,0.382705629,-0.017244315,0.726778388,0.452914834,-0.007199356,0.718194306,0.428815305,-0.012361920,0.713039815,0.411767215,-0.018857379,0.710574687,0.397726208,-0.023301521,0.720645607,0.465898693,-0.007568730,0.714523494,0.459731877,-0.013935445,0.717224181,0.464028448,-0.017198317,0.721636593,0.470305473,-0.018874897
2025-11-27T00:50:00Z|1.000s,video,0.740907073,0.515664399,0.000000184,0.747010648,0.500446022,-0.009874069,0.743304193,0.481084913,-0.014006942,0.731925070,0.469225854,-0.016960481,0.721843004,0.464753956,-0.020280033,0.742218375,0.446873158,-0.008829859,0.743253052,0.419575572,-0.013699872,0.744398236,0.402589202,-0.017760433,0.745194912,0.389218688,-0.020484518,0.734006703,0.446962416,-0.007663674,0.731514454,0.417740136,-0.011253710,0.729631007,0.398416549,-0.015013631,0.728567004,0.383269012,-0.017246440,0.727090061,0.454450577,-0.007535427,0.718407571,0.430123091,-0.012606990,0.713164628,0.412634939,-0.019082846,0.710727870,0.398323298,-0.023531869,0.720986247,0.467739582,-0.008118509,0.714738607,0.461559266,-0.014335281,0.717515111,0.465829313,-0.017469287,0.722076237,0.472187459,-0.019058667
2025-11-27T00:50:02Z|1.100s,video,0.740058959,0.515417755,0.000000186,0.746669173,0.500160456,-0.009940560,0.743162930,0.480597019,-0.014049490,0.731515408,0.468657643,-0.016947890,0.721249342,0.464149892,-0.020208897,0.742295802,0.446311265,-0.009063283,0.743551672,0.418889821,-0.013738610,0.744474530,0.402032912,-0.017609969,0.744875848,0.388722628,-0.020259740,0.733626485,0.446592450,-0.007887214,0.731428862,0.417096347,-0.011415318,0.729665935,0.397878110,-0.015165335,0.728539765,0.382826388,-0.017417865,0.726365209,0.454256356,-0.007713305,0.717673659,0.429426551,-0.012859994,0.712603152,0.412199348,-0.019389139,0.710027695,0.398223370,-0.023862643,0.720148683,0.467551768,-0.008227149,0.714507580,0.460602522,-0.014590682,0.717474401,0.464705199,-0.017803188,0.721942961,0.471075714,-0.019427801
