time,capture_type,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2025-11-27T00:46:00Z|1.500s,video,0.170067236,0.567898989,0.000000664,0.207165673,0.534925818,-0.043927398,0.215449899,0.484126002,-0.064044379,0.187231973,0.436956018,-0.080576740,0.156929404,0.393888950,-0.094019383,0.216512069,0.356394887,-0.034548081,0.241825700,0.269722283,-0.060864087,0.253768563,0.213827118,-0.077550001,0.260040402,0.167833865,-0.086715236,0.178573996,0.348221332,-0.030345764,0.164444417,0.236849010,-0.060133718,0.156599402,0.168217734,-0.078400433,0.149996758,0.113365620,-0.085379779,0.147329658,0.369184226,-0.030905126,0.137515306,0.331670076,-0.073275298,0.144663274,0.373014510,-0.086245149,0.148456782,0.404085726,-0.081529453,0.125968114,0.402511120,-0.034381844,0.120140515,0.374820173,-0.067109652,0.130760953,0.405861259,-0.070894152,0.139128998,0.435459375,-0.064412244
2025-11-27T00:46:01Z|1.600s,video,0.172147825,0.575740576,0.000000678,0.209205508,0.542034924,-0.042206466,0.216511965,0.487153977,-0.060816448,0.184095964,0.439226300,-0.076321073,0.153182983,0.395674109,-0.089196816,0.217712283,0.359524548,-0.031942893,0.241124749,0.272393227,-0.058771525,0.253143221,0.216451854,-0.075981356,0.259256870,0.168538541,-0.085294351,0.178133160,0.351522833,-0.028751891,0.166040584,0.238445133,-0.059039224,0.158582032,0.167297691,-0.077902906,0.152303025,0.110227317,-0.084887840,0.145603642,0.374185503,-0.030292900,0.132133856,0.334905148,-0.074759513,0.138134837,0.378019661,-0.088961847,0.142366588,0.410898685,-0.083999187,0.123029709,0.410389543,-0.034332506,0.114844665,0.382487625,-0.070175201,0.125670493,0.417293429,-0.074658282,0.135083765,0.449328929,-0.067583233
2025-11-27T00:46:04Z|1.700s,video,0.175360724,0.572997630,0.000000661,0.210922360,0.534743369,-0.043392397,0.216601104,0.480070531,-0.062768206,0.185388729,0.431226939,-0.078562587,0.153750390,0.386572123,-0.091327220,0.221880481,0.359584391,-0.032441787,0.245732933,0.273808897,-0.058006376,0.256900221,0.218420625,-0.074143529,0.262837410,0.172479779,-0.082835466,0.183471233,0.350679249,-0.028008983,0.170137420,0.238850132,-0.056746244,0.161892399,0.168555707,-0.073677629,0.154863179,0.113463551,-0.079549715,0.150986657,0.370541781,-0.028627543,0.136746734,0.331843376,-0.071363665,0.143890887,0.376829982,-0.084690757,0.148776233,0.410977334,-0.079634629,0.128305554,0.402297348,-0.032009333,0.120293513,0.377144724,-0.066038400,0.130775809,0.412071586,-0.070920467,0.139421746,0.442831010,-0.064837843
2025-11-27T00:46:06Z|1.800s,video,0.173094958,0.578037858,0.000000675,0.210766822,0.543549359,-0.042539753,0.217243046,0.486432910,-0.060728978,0.184393227,0.436530739,-0.075622737,0.153048933,0.390582263,-0.087661333,0.219969198,0.362135291,-0.031078368,0.244013548,0.275535345,-0.057211231,0.255905062,0.219912052,-0.073647030,0.262496412,0.172450632,-0.082329042,0.180220187,0.353674173,-0.027525948,0.168071613,0.242228210,-0.056986466,0.160651669,0.171357930,-0.074208193,0.154675096,0.115417808,-0.079833046,0.146787837,0.375715077,-0.028972942,0.133328184,0.339081347,-0.073421165,0.141321734,0.387140185,-0.086071007,0.147035643,0.422695279,-0.079600066,0.123055339,0.411034435,-0.032975420,0.115974016,0.386055976,-0.068455957,0.126766682,0.423605084,-0.072020739,0.135083258,0.455994040,-0.064165771
2025-11-27T00:46:08Z|1.900s,video,0.174520567,0.573416591,0.000000669,0.210401282,0.537300408,-0.042791385,0.216831490,0.482347429,-0.062228139,0.186233759,0.432873666,-0.078272663,0.154312417,0.389112204,-0.091348365,0.221252114,0.360467881,-0.033203229,0.245435745,0.274959594,-0.059834085,0.257001340,0.219045490,-0.076542966,0.263031363,0.172321990,-0.085494101,0.182234123,0.351010829,-0.029474685,0.169342101,0.239518791,-0.059356645,0.160855085,0.169257104,-0.076687805,0.153507620,0.113577396,-0.082526721,0.149309054,0.371594489,-0.030567486,0.136837184,0.334476978,-0.074086338,0.144960403,0.380512536,-0.086504743,0.150294021,0.415342093,-0.080537207,0.126083016,0.405553460,-0.034363773,0.118997425,0.381228834,-0.068508096,0.130199999,0.416864365,-0.072102129,0.138962731,0.448698074,-0.064802460
2025-11-27T00:46:11Z|0.000s,video,0.468364358,0.766144454,0.000001040,0.393762141,0.704715371,-0.034437358,0.378741860,0.615496337,-0.035082575,0.408540308,0.543312907,-0.037262004,0.454407334,0.494768709,-0.036369707,0.400480211,0.532093108,0.040127877,0.383600742,0.437093139,0.033658091,0.373291105,0.358932376,0.025774756,0.375696570,0.302607208,0.020917818,0.454454869,0.529298663,0.040359382,0.458823860,0.415208220,0.030091792,0.455401868,0.334720016,0.013327900,0.453315675,0.275553674,0.005837511,0.499025941,0.544351816,0.028675159,0.502517343,0.438755840,-0.015266200,0.482878119,0.495226979,-0.048798427,0.472917944,0.550407350,-0.056505751,0.538153410,0.557106555,0.014874130,0.528438985,0.483732045,-0.031198625,0.504286170,0.519347072,-0.059882108,0.486066729,0.570067167,-0.071591474
2025-11-27T00:46:13Z|0.120s,video,0.472051382,0.766454458,0.000001231,0.396441519,0.709692001,-0.048097875,0.381282508,0.621113002,-0.067766167,0.411950022,0.548964679,-0.091679938,0.451466709,0.495740503,-0.114106916,0.401926935,0.494395375,0.005429771,0.371283382,0.372904420,-0.024589015,0.355511338,0.283657372,-0.051552795,0.351676852,0.214959323,-0.071121156,0.453449816,0.496395200,-0.004491234,0.453571111,0.359788179,-0.041490227,0.454188764,0.259442389,-0.079406813,0.456798732,0.181453198,-0.101824678,0.499663293,0.519234061,-0.025791278,0.495771557,0.404067606,-0.093545355,0.479861677,0.477775335,-0.130052656,0.474258125,0.547833204,-0.137436286,0.538594544,0.545431972,-0.050787922,0.523438394,0.474638164,-0.114314124,0.499390751,0.525761068,-0.140227690,0.485967547,0.586500347,-0.147788346
2025-11-27T00:46:15Z|0.240s,video,0.473654389,0.792700171,0.000001201,0.402734876,0.719549358,-0.037127919,0.387737960,0.624083638,-0.054940570,0.419409215,0.541988730,-0.081647441,0.455835909,0.480663478,-0.107820049,0.400978714,0.494264603,0.027908839,0.369243026,0.375337750,0.008327310,0.352454811,0.284871072,-0.006484866,0.346477002,0.222185642,-0.016927985,0.454927355,0.498332620,0.010651872,0.463303268,0.346693516,-0.014240587,0.468034327,0.246008873,-0.037265260,0.472916216,0.166807294,-0.049038041,0.501443923,0.523985207,-0.019710470,0.502394617,0.406197488,-0.081568040,0.484225452,0.493659467,-0.112352982,0.476627260,0.565920830,-0.116209716,0.540870249,0.550165057,-0.053478800,0.527093470,0.484779984,-0.114038534,0.505376458,0.545582891,-0.140185177,0.492218673,0.607581139,-0.149079740
2025-11-27T00:46:17Z|0.360s,video,0.483333915,0.827142715,0.000001252,0.420930386,0.758544147,-0.080625273,0.406620741,0.645273983,-0.106207184,0.433516741,0.560168743,-0.126783445,0.470824093,0.502719522,-0.142941505,0.410529107,0.509910405,-0.021703919,0.379870296,0.383463591,-0.046596225,0.364703774,0.299274325,-0.062701814,0.360105038,0.230953485,-0.072580323,0.466169447,0.510218799,-0.008829203,0.486721665,0.359174222,-0.037402783,0.498578876,0.257070869,-0.060591508,0.513492286,0.173911840,-0.071607940,0.509900093,0.538825154,-0.010231824,0.524063349,0.433401465,-0.075198397,0.498901159,0.530974805,-0.107051969,0.487159699,0.604436100,-0.108910039,0.546468139,0.573284388,-0.017652432,0.546643555,0.513341963,-0.076584794,0.524542809,0.578658402,-0.100936517,0.511066020,0.640797257,-0.107077740
2025-11-27T00:46:19Z|0.480s,video,0.494240850,0.862672091,0.000001283,0.437507361,0.785575688,-0.089279935,0.425904781,0.672057688,-0.115838706,0.453150392,0.589415073,-0.133735970,0.494087279,0.536024928,-0.146168008,0.425916165,0.529795110,-0.032207731,0.403738618,0.401598275,-0.057078954,0.391186059,0.315947831,-0.073134586,0.386257350,0.247868657,-0.082778908,0.482158750,0.537931144,-0.011760233,0.514292300,0.387877643,-0.040140949,0.535079062,0.291167170,-0.063200526,0.555141926,0.217759013,-0.073738091,0.526349366,0.571007252,-0.005387811,0.549851954,0.480857462,-0.069271147,0.527092218,0.578028262,-0.100279324,0.513600349,0.646684408,-0.101363346,0.562268317,0.607401788,-0.005404365,0.572001696,0.560197771,-0.061890084,0.553048670,0.628170192,-0.084091097,0.538141727,0.685960233,-0.088601202
2025-11-27T00:46:21Z|0.600s,video,0.505554855,0.905093193,0.000001093,0.444104940,0.833019137,-0.057778224,0.428067267,0.706160665,-0.073672473,0.468284130,0.611734211,-0.086213380,0.514142275,0.574819565,-0.094522744,0.443143129,0.562530041,-0.023316527,0.423488200,0.424332708,-0.051134069,0.415080845,0.339734733,-0.070559151,0.410941184,0.265369564,-0.084222265,0.501088619,0.563971460,-0.017394509,0.537192225,0.414476067,-0.054363418,0.563816488,0.322457939,-0.081533581,0.588672698,0.248953968,-0.094523050,0.543516040,0.599933982,-0.019789370,0.574268699,0.512139678,-0.080965824,0.545752585,0.614732206,-0.096850261,0.525751948,0.688225508,-0.088361442,0.579440713,0.651461065,-0.026508689,0.596222281,0.607002795,-0.078519508,0.569890261,0.676069617,-0.087102272,0.547421634,0.730405629,-0.080806486
2025-11-27T00:46:23Z|0.720s,video,0.501827359,0.933213234,0.000001017,0.441464514,0.854550719,-0.040812582,0.429223865,0.722657084,-0.049753569,0.477527142,0.629618883,-0.059285253,0.521854639,0.587006986,-0.065441675,0.444507509,0.580534399,-0.010231743,0.428922385,0.436386406,-0.036516085,0.424501419,0.351602525,-0.055701774,0.422995806,0.275646269,-0.070012942,0.503158391,0.580612481,-0.013607176,0.540537953,0.429344237,-0.048342548,0.570357144,0.337770164,-0.074781097,0.595721662,0.261210799,-0.088918574,0.544943213,0.617657423,-0.024100119,0.576980352,0.519161940,-0.082528502,0.549045265,0.625039637,-0.095367923,0.527134657,0.701632679,-0.087060325,0.580290675,0.677288294,-0.037829485,0.598328114,0.626576006,-0.090212464,0.571044624,0.697333336,-0.097688198,0.545972764,0.754246712,-0.091490120
2025-11-27T00:46:25Z|0.840s,video,0.501452327,0.942933917,0.000001004,0.441475093,0.858472347,-0.041135810,0.431710452,0.728220344,-0.051093724,0.481452644,0.636664510,-0.061778773,0.527197838,0.587127566,-0.069229744,0.442091763,0.585577786,-0.008608832,0.426970363,0.444323063,-0.035143267,0.422122270,0.359555244,-0.054719117,0.421860635,0.285006404,-0.068407968,0.502409875,0.586600423,-0.012150330,0.537568152,0.436259210,-0.045406036,0.566189170,0.342481107,-0.071455225,0.593702495,0.263802677,-0.084997229,0.546777725,0.624614120,-0.023183808,0.576560080,0.532686472,-0.080285355,0.546715260,0.636575997,-0.092848942,0.526950419,0.712707043,-0.084037468,0.583730340,0.685653687,-0.037393995,0.596259177,0.633200645,-0.085379459,0.570094645,0.700474322,-0.089482091,0.550880313,0.756016672,-0.081230164
2025-11-27T00:46:27Z|0.960s,video,0.502769947,0.946006060,0.000001006,0.440450341,0.861686230,-0.042585384,0.431317091,0.729086697,-0.053770661,0.482109994,0.637682080,-0.065400168,0.528275073,0.582998991,-0.073858395,0.440765589,0.590100646,-0.012825796,0.424651146,0.445220888,-0.039722729,0.419606626,0.359675914,-0.058615610,0.419648647,0.284204781,-0.071529508,0.501236975,0.589732945,-0.015973462,0.535570741,0.436597645,-0.049419597,0.562840223,0.342911273,-0.074354492,0.589824736,0.264620572,-0.086855486,0.545435548,0.625979781,-0.026629562,0.575289249,0.532030463,-0.083380744,0.545701444,0.637652397,-0.094921045,0.527132869,0.713724792,-0.085475609,0.582894146,0.685184002,-0.040646482,0.595685601,0.631107926,-0.087423846,0.569498837,0.699063718,-0.090773858,0.550862312,0.754873812,-0.082267359
2025-11-27T00:46:29Z|0.000s,video,0.740455985,0.494711429,0.000000140,0.745952010,0.479624063,-0.005404777,0.745965838,0.459130108,-0.007873902,0.738568068,0.447867572,-0.011039901,0.731075883,0.442773491,-0.014151111,0.750191033,0.434991062,-0.003917837,0.753225923,0.408353925,-0.010889368,0.755491316,0.392114758,-0.015243404,0.757298708,0.378749132,-0.017280616,0.742115259,0.436386704,-0.005664825,0.738500595,0.407180011,-0.013465983,0.736245096,0.389242828,-0.018137658,0.734962285,0.373795807,-0.019581346,0.735888064,0.443861425,-0.008196020,0.728683472,0.437123239,-0.018659797,0.729544818,0.450919718,-0.020861272,0.732297540,0.459638119,-0.018560490,0.731450796,0.455001801,-0.011078986,0.725905716,0.448336720,-0.017648883,0.727624476,0.458249122,-0.016280454,0.731220067,0.465626299,-0.012982840
2025-11-27T00:46:31Z|0.100s,video,0.741247416,0.501199901,0.000000147,0.740424931,0.484580606,-0.004945934,0.739619553,0.463591784,-0.007104611,0.734967530,0.451609671,-0.009908450,0.729488134,0.445457637,-0.012402292,0.749365687,0.439914018,-0.002987853,0.754222572,0.413622975,-0.009455188,0.757236660,0.396877289,-0.013449363,0.759649634,0.383659691,-0.015231737,0.742229283,0.441559613,-0.004682693,0.736911416,0.411587954,-0.012671897,0.734164476,0.393220186,-0.017398681,0.732752085,0.377490610,-0.018734202,0.736883402,0.448566109,-0.007056033,0.728172719,0.441551507,-0.017851900,0.728522480,0.454940885,-0.019747647,0.731003165,0.463902950,-0.016986394,0.733254731,0.458788276,-0.009719847,0.726741612,0.450633466,-0.016375503,0.727653205,0.460973680,-0.014562177,0.730857313,0.469321996,-0.010742158
2025-11-27T00:46:33Z|0.200s,video,0.740807652,0.505771756,0.000000173,0.747303128,0.490007222,-0.008315803,0.747987747,0.469981492,-0.011641609,0.738859355,0.458327711,-0.015041366,0.729555428,0.453735441,-0.018034570,0.747915149,0.442395538,-0.004393467,0.752142489,0.416465372,-0.011002881,0.754945755,0.400437564,-0.015239673,0.757077634,0.387306720,-0.017226581,0.738600433,0.444388598,-0.004416734,0.732143819,0.416005433,-0.012131510,0.729326606,0.398497015,-0.017123211,0.727894962,0.383287013,-0.018736923,0.732070029,0.452266216,-0.005520503,0.725013375,0.449368566,-0.016639449,0.728163719,0.462761492,-0.019865299,0.732200861,0.470721662,-0.017930068,0.727834582,0.462697387,-0.007134370,0.722564161,0.457847089,-0.014494481,0.725547850,0.468364298,-0.013962149,0.729733527,0.475873828,-0.010997831
2025-11-27T00:46:35Z|0.300s,video,0.740770936,0.511418045,0.000000142,0.735762596,0.491714686,-0.003318689,0.734067261,0.469905078,-0.005902422,0.733193636,0.457131863,-0.009742420,0.731814146,0.449888378,-0.013325260,0.742770314,0.446077794,-0.001872423,0.746718347,0.420291394,-0.008747983,0.749479175,0.403593302,-0.013228861,0.752241850,0.390029669,-0.015407988,0.738695383,0.449308991,-0.004822456,0.729665101,0.422107130,-0.012444703,0.724657476,0.404756308,-0.017023534,0.721191168,0.390363455,-0.018666921,0.736147225,0.457523823,-0.008435261,0.723023236,0.454628050,-0.018443922,0.724386215,0.468501061,-0.020145293,0.728286147,0.477470309,-0.017833686,0.734112859,0.468635827,-0.012348306,0.722215831,0.463841796,-0.018761555,0.722844958,0.474892229,-0.017292712,0.727186024,0.482791156,-0.013998551
2025-11-27T00:46:37Z|0.400s,video,0.740023434,0.512020946,0.000000180,0.745837867,0.496020257,-0.008705127,0.745447218,0.476138234,-0.012758668,0.737640500,0.463713914,-0.016790299,0.730042696,0.457702011,-0.020313211,0.744045734,0.446841329,-0.005194245,0.746828377,0.420695424,-0.012455347,0.749448478,0.404244155,-0.017280329,0.751658916,0.391073704,-0.019674126,0.735088348,0.449006945,-0.005104164,0.726834536,0.421192616,-0.013393804,0.722580194,0.404079229,-0.018685427,0.719948351,0.389326602,-0.020504175,0.728966057,0.456843346,-0.006093103,0.721633792,0.453607738,-0.017333034,0.725131094,0.466649801,-0.020312570,0.729429841,0.475114465,-0.018325392,0.724903762,0.467439741,-0.007671156,0.718783438,0.463134050,-0.015411371,0.722188890,0.473439306,-0.015016642,0.726878703,0.481211752,-0.012061796
2025-11-27T00:46:39Z|0.500s,video,0.741581857,0.511852324,0.000000159,0.740971684,0.492995203,-0.003408225,0.738032997,0.471911371,-0.005850964,0.731977463,0.460056752,-0.009393969,0.726502597,0.453125417,-0.012568790,0.743433118,0.446094006,-0.001417336,0.746924162,0.419673800,-0.007755192,0.749477625,0.402349383,-0.011845177,0.751732111,0.389185518,-0.013763938,0.737308919,0.449092507,-0.003898640,0.728697002,0.421296149,-0.011273842,0.724060833,0.403482735,-0.015736418,0.721080124,0.388847768,-0.017218024,0.733079851,0.457006723,-0.007058687,0.722412407,0.451887012,-0.016613765,0.724188924,0.464575738,-0.018529514,0.727948368,0.473016560,-0.016402645,0.730182886,0.467480391,-0.010489548,0.720830560,0.462050140,-0.016757566,0.722355485,0.472342730,-0.015662298,0.726667464,0.479691386,-0.012596766
2025-11-27T00:46:41Z|0.600s,video,0.741037786,0.511645377,0.000000167,0.740553677,0.493609071,-0.004759276,0.738479495,0.473352492,-0.007621306,0.732893169,0.462295383,-0.011310485,0.727163315,0.456174850,-0.014647434,0.743602753,0.446020693,-0.002359764,0.746836901,0.419570893,-0.008911425,0.749507964,0.402585387,-0.013129367,0.751800835,0.389529049,-0.015055695,0.736909151,0.448737293,-0.004133602,0.728743374,0.420988560,-0.011640604,0.724247992,0.403385997,-0.016287353,0.721357226,0.388616830,-0.017779145,0.732307374,0.456354350,-0.006689458,0.722191870,0.451905817,-0.016622193,0.724041581,0.465021133,-0.018885046,0.727896988,0.473631054,-0.016794259,0.729202926,0.466641009,-0.009591797,0.720378280,0.461675555,-0.016225982,0.722302318,0.472264081,-0.015274507,0.726920128,0.479897916,-0.012150615
2025-11-27T00:46:43Z|0.700s,video,0.741340578,0.510909259,0.000000161,0.738513052,0.492759556,-0.004733654,0.736125290,0.472320706,-0.007616284,0.731460214,0.460634172,-0.011478442,0.727074325,0.454187810,-0.014905380,0.743342400,0.445573360,-0.001686224,0.746511459,0.419197977,-0.008493839,0.749257326,0.402274430,-0.012872267,0.751776338,0.389289558,-0.014920404,0.737857103,0.448390812,-0.003769449,0.729335606,0.420824289,-0.011636443,0.724446714,0.403428376,-0.016379641,0.721259534,0.388797820,-0.017866695,0.734256804,0.456035346,-0.006771543,0.722982645,0.452053070,-0.017355531,0.724864960,0.465461552,-0.019660907,0.729078650,0.473777801,-0.017439367,0.731829643,0.466460109,-0.010140043,0.721554577,0.461890489,-0.017284282,0.723124385,0.472812593,-0.016415471,0.727919221,0.480134368,-0.013289189
