time,capture_type,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2025-11-27T00:25:53Z|1.000s,video,0.219842866,0.589615107,0.000000562,0.188272640,0.545053363,-0.010314567,0.172380760,0.482375741,-0.026680335,0.179869786,0.423888564,-0.041287787,0.193817735,0.380685657,-0.055993304,0.154842973,0.485743105,-0.053328142,0.166073412,0.379591167,-0.078648284,0.176805198,0.322316766,-0.090293914,0.185981840,0.280140579,-0.095863655,0.181723431,0.491706610,-0.059967887,0.190972447,0.378992319,-0.085480407,0.202258974,0.313050777,-0.095229216,0.210958645,0.265689939,-0.100669526,0.212978527,0.492647588,-0.065362990,0.218292683,0.389907092,-0.084820993,0.226968452,0.325498134,-0.091396749,0.232064977,0.278358102,-0.094815746,0.243452713,0.488824308,-0.070786901,0.248025939,0.410709202,-0.083695203,0.249881268,0.361490250,-0.087611735,0.249643862,0.322007447,-0.089888588
2025-11-27T00:25:55Z|1.100s,video,0.216750324,0.601161122,0.000000712,0.182102039,0.555683017,-0.009814130,0.163884431,0.493700624,-0.031138517,0.169477850,0.431918174,-0.050641738,0.180040017,0.383540034,-0.071198180,0.139474124,0.506353319,-0.069029361,0.156589732,0.396954685,-0.100049406,0.169647276,0.337534904,-0.114449464,0.180878431,0.294075280,-0.121713109,0.166779682,0.518482983,-0.078070194,0.179682657,0.400609910,-0.110026330,0.192263886,0.331862986,-0.119916677,0.202402711,0.284019351,-0.125310838,0.199682042,0.520353734,-0.084985934,0.207534567,0.409778476,-0.108327158,0.216085911,0.342488140,-0.112753212,0.222237647,0.294258535,-0.114707232,0.231967360,0.514254868,-0.091756009,0.239165992,0.430435717,-0.106439695,0.242307425,0.377648532,-0.109036580,0.245199293,0.335856199,-0.110388085
2025-11-27T00:25:57Z|1.200s,video,0.218100280,0.626610458,0.000000758,0.184401065,0.579480410,-0.012418434,0.162990227,0.520319879,-0.036234539,0.165437579,0.457865864,-0.058003657,0.175831243,0.408505112,-0.080833845,0.133028939,0.529457033,-0.069036871,0.152718037,0.420699328,-0.102694422,0.168520600,0.362574100,-0.120654687,0.181655288,0.317600965,-0.130945876,0.157432079,0.546570480,-0.078498468,0.176640868,0.425370961,-0.111873247,0.192634210,0.359284520,-0.122886315,0.205542132,0.311322480,-0.129692718,0.188581824,0.553503633,-0.086616255,0.204247028,0.439643592,-0.111751370,0.217162907,0.373160750,-0.115928061,0.226341918,0.323150277,-0.118150458,0.220529258,0.552209616,-0.094910122,0.232391909,0.469865471,-0.110523507,0.237043500,0.418860018,-0.112717137,0.239539012,0.377291739,-0.114195131
2025-11-27T00:25:59Z|1.300s,video,0.221154511,0.643041074,0.000000753,0.186387360,0.591740608,-0.014422311,0.166278869,0.533664644,-0.044053499,0.169457659,0.475220084,-0.070946142,0.181096137,0.425733775,-0.099725395,0.136201978,0.552694261,-0.089982837,0.152801335,0.446606368,-0.128549263,0.170804992,0.388374180,-0.148328409,0.186573997,0.343114614,-0.160181865,0.164386779,0.569994152,-0.100351125,0.181130186,0.451152056,-0.139362022,0.198547453,0.383570790,-0.150591597,0.212819278,0.334936768,-0.158512503,0.197422206,0.575167060,-0.108441472,0.210712135,0.462513894,-0.137258962,0.224286884,0.396233112,-0.139925629,0.234804153,0.347205937,-0.141831294,0.229086652,0.570931792,-0.116714202,0.236889273,0.489281684,-0.133618921,0.240725979,0.438709229,-0.134647906,0.244237855,0.398072988,-0.136190355
2025-11-27T00:26:02Z|1.400s,video,0.218441233,0.651754200,0.000000797,0.184511498,0.605838478,-0.019336903,0.163799360,0.549046755,-0.049833108,0.169228390,0.489148557,-0.076459527,0.181860223,0.439906448,-0.104616657,0.134306371,0.562142253,-0.089478761,0.152917370,0.454464734,-0.126235187,0.171103373,0.397763222,-0.144589201,0.186656281,0.355001807,-0.155543417,0.160826042,0.577854574,-0.096676916,0.179253787,0.456124753,-0.133573264,0.197509855,0.390010208,-0.144076765,0.211831629,0.342969656,-0.151368469,0.192778856,0.582155585,-0.102137469,0.209667236,0.466057062,-0.129670516,0.223152563,0.400327474,-0.132588044,0.233217344,0.352049708,-0.134750515,0.224341080,0.578213513,-0.108135924,0.234780669,0.493077517,-0.124492332,0.239366710,0.442296892,-0.125895619,0.243561417,0.402650893,-0.127757281
2025-11-27T00:26:04Z|1.500s,video,0.216496512,0.657406211,0.000000787,0.181879893,0.611805618,-0.013609761,0.161456734,0.554887772,-0.039890703,0.165927202,0.495010495,-0.063874803,0.177997634,0.447519243,-0.089250326,0.131556511,0.566807985,-0.075819775,0.151616201,0.460938931,-0.110949531,0.170347214,0.403579623,-0.129333183,0.186878040,0.360214144,-0.140072614,0.156062081,0.582679629,-0.085467137,0.174374357,0.461697876,-0.119569473,0.192925185,0.394956172,-0.129535273,0.208571196,0.346980691,-0.136005253,0.187049001,0.587694466,-0.093653433,0.203663141,0.470844477,-0.120180845,0.217497498,0.405065566,-0.123186029,0.227687761,0.356785566,-0.124713704,0.219632208,0.585141659,-0.102017291,0.232131794,0.498696744,-0.118549533,0.238166600,0.447380722,-0.119818062,0.242743373,0.407438010,-0.120705985
2025-11-27T00:26:06Z|1.600s,video,0.217278302,0.658876538,0.000000764,0.182934940,0.614004016,-0.014530992,0.162182882,0.558414876,-0.041329138,0.165663987,0.499527752,-0.065797918,0.178019226,0.452784985,-0.091614760,0.132888824,0.570451140,-0.076981045,0.151622295,0.466728032,-0.112684645,0.170675516,0.411121547,-0.131374940,0.187702909,0.369337380,-0.142324194,0.157482967,0.585749328,-0.086448483,0.174158648,0.467504561,-0.121505454,0.192257077,0.402016044,-0.131820083,0.207566857,0.354713619,-0.138450965,0.188174382,0.590400755,-0.094555065,0.204154417,0.476702690,-0.122116722,0.217465073,0.411604375,-0.125549436,0.227409765,0.363507867,-0.127156869,0.220042288,0.586851954,-0.102910638,0.231401369,0.501666188,-0.119722404,0.236349851,0.451662421,-0.121091917,0.240401566,0.412801087,-0.122144677
2025-11-27T00:26:09Z|1.700s,video,0.209016621,0.674680948,0.000000829,0.183668151,0.624403596,-0.018683812,0.164141834,0.568603873,-0.045097318,0.163459614,0.513188958,-0.068754107,0.170923814,0.465764701,-0.093509786,0.119730048,0.588375211,-0.072313577,0.139097050,0.486973703,-0.109598435,0.158575103,0.427563906,-0.131397590,0.178210273,0.383484781,-0.143871412,0.139434725,0.605443835,-0.079078205,0.156149447,0.487760097,-0.115559511,0.174252242,0.419958621,-0.129407808,0.192949325,0.371109307,-0.137737766,0.168850750,0.610686541,-0.085121766,0.183353215,0.496155888,-0.115285501,0.198125258,0.432123691,-0.120759964,0.211713389,0.383960903,-0.122843355,0.201837197,0.608086824,-0.091678768,0.216561973,0.521547139,-0.111996278,0.224121362,0.467843205,-0.114904940,0.231539220,0.425117970,-0.115786932
2025-11-27T00:26:11Z|1.800s,video,0.193135381,0.700168788,0.000000872,0.158292606,0.658776045,-0.018717049,0.135618284,0.597886801,-0.045239121,0.136575788,0.531368017,-0.068208225,0.147504687,0.478411078,-0.092384972,0.099332742,0.624375165,-0.078212209,0.116851538,0.514645278,-0.114991762,0.135159180,0.449201226,-0.135473311,0.151692420,0.399677277,-0.147224799,0.123250768,0.640516579,-0.085186608,0.135742828,0.516764224,-0.120783448,0.151188672,0.443276703,-0.132638142,0.165644631,0.390503824,-0.140215322,0.155632451,0.643827140,-0.091115937,0.165211901,0.523995340,-0.120194681,0.175218180,0.452590942,-0.125028819,0.183888853,0.399268210,-0.126992926,0.191420883,0.637215018,-0.097419873,0.197236001,0.544743776,-0.115698889,0.199099556,0.488954395,-0.117673494,0.201382309,0.446009129,-0.118588582
2025-11-27T00:26:13Z|1.900s,video,0.193581119,0.701171398,0.000000865,0.156693786,0.661730766,-0.020080069,0.131512851,0.608096123,-0.049087640,0.129967481,0.546601057,-0.074829191,0.136780187,0.495967001,-0.101948179,0.094951764,0.631574154,-0.081412815,0.110329941,0.523581803,-0.120054625,0.127664059,0.456046730,-0.142830580,0.143129244,0.405158013,-0.156014025,0.122907504,0.647037089,-0.088156857,0.134054303,0.524230301,-0.126479745,0.151030302,0.448508561,-0.139127582,0.167050630,0.394639015,-0.146542996,0.157477871,0.648163199,-0.093687639,0.165695354,0.530061603,-0.122949965,0.175340399,0.461821347,-0.124773845,0.184757844,0.412606895,-0.124165259,0.192045629,0.640218496,-0.100114018,0.196873680,0.548121750,-0.117198363,0.197716206,0.493409425,-0.116553195,0.200189352,0.452747047,-0.115142114
2025-11-27T00:26:15Z|2.000s,video,0.191818386,0.701430976,0.000000803,0.156157523,0.663741589,-0.017890561,0.131076649,0.608773291,-0.044465881,0.129045188,0.547899425,-0.068116330,0.134290770,0.498293579,-0.092927314,0.094513938,0.629060388,-0.075362667,0.111331098,0.522115588,-0.111890748,0.129070520,0.456484795,-0.133676797,0.145732835,0.407723039,-0.146481097,0.119610079,0.645629108,-0.082475431,0.133628353,0.524500251,-0.118140891,0.150644109,0.451399028,-0.129905030,0.166763544,0.399423301,-0.137098193,0.152503029,0.649207532,-0.088495612,0.163327083,0.531695008,-0.116199739,0.173768744,0.466714263,-0.117707826,0.183717683,0.419910192,-0.117113285,0.186622128,0.644096911,-0.095310882,0.193855375,0.552226663,-0.112068452,0.195892274,0.500924408,-0.111203805,0.199052468,0.463094532,-0.109556876
2025-11-27T00:26:18Z|2.100s,video,0.190854371,0.701952696,0.000000797,0.154400900,0.664712787,-0.017751863,0.129856214,0.609449089,-0.044050023,0.128140107,0.548898518,-0.067387529,0.133122966,0.500416875,-0.091936976,0.093141615,0.630647719,-0.074714243,0.110527337,0.524852633,-0.110912636,0.126891658,0.458862871,-0.132614940,0.142540112,0.409874439,-0.145415366,0.119799979,0.645660996,-0.081833623,0.133394077,0.526726484,-0.117274016,0.149318129,0.454096973,-0.129154161,0.164430767,0.402401835,-0.136478812,0.153727099,0.648362398,-0.087802023,0.163140833,0.533591807,-0.115647316,0.172981620,0.470104605,-0.116979271,0.182571799,0.424520969,-0.116108157,0.188691169,0.642419159,-0.094508700,0.194470227,0.552387118,-0.111360028,0.195987269,0.501795411,-0.110243380,0.198997796,0.464838892,-0.108267300
2025-11-27T00:26:20Z|2.200s,video,0.195898637,0.699553072,0.000000808,0.162492871,0.660584092,-0.024154408,0.139774799,0.605578005,-0.055346347,0.139377028,0.545414627,-0.082133137,0.144592136,0.493618548,-0.110304214,0.101044096,0.629871726,-0.087886840,0.117109284,0.524573267,-0.128088698,0.133650094,0.459339082,-0.152073711,0.150237352,0.411399245,-0.166541442,0.126534149,0.643544436,-0.093012460,0.139547035,0.524477482,-0.132713675,0.154976472,0.451706648,-0.146766499,0.169782862,0.400305450,-0.155957758,0.159647807,0.643978715,-0.097067565,0.169397965,0.528547704,-0.128010765,0.179036170,0.464623809,-0.130707979,0.188798860,0.418525040,-0.131269604,0.193938687,0.635938644,-0.102189317,0.199830130,0.546402454,-0.121175840,0.201195478,0.495012254,-0.121275619,0.204849258,0.457143486,-0.120695382
2025-11-27T00:26:22Z|2.300s,video,0.201603219,0.695388198,0.000000849,0.169258922,0.654273331,-0.028168315,0.147296458,0.601505697,-0.062703528,0.146692604,0.544108510,-0.091891065,0.151597440,0.493079036,-0.122725792,0.108130567,0.627193928,-0.098325856,0.124823585,0.521829188,-0.141693711,0.141453728,0.456370413,-0.167461082,0.157907322,0.407564700,-0.183158934,0.134693116,0.641197503,-0.102395549,0.148610190,0.522598624,-0.145498812,0.163971275,0.449259996,-0.160980016,0.178659990,0.397205591,-0.171276331,0.168377236,0.641539812,-0.105254255,0.179162323,0.526988566,-0.138520584,0.189014986,0.462792158,-0.141708165,0.198840857,0.415522039,-0.142810807,0.202359304,0.633516490,-0.109392576,0.208975479,0.545712948,-0.129863322,0.210302800,0.494332522,-0.130535856,0.214120984,0.455838501,-0.130635723
2025-11-27T00:26:24Z|2.400s,video,0.201309204,0.707813025,0.000000768,0.168425784,0.662807882,-0.020211393,0.146515861,0.610128343,-0.046993289,0.144305333,0.555386901,-0.070350893,0.150611848,0.507577717,-0.095221996,0.111370742,0.631754875,-0.074989863,0.129585996,0.531791866,-0.112872124,0.146091819,0.469223917,-0.136387378,0.161531642,0.423195571,-0.150838166,0.134895414,0.645133972,-0.081429653,0.151811659,0.532969475,-0.118325822,0.167960569,0.462740660,-0.133154109,0.182744697,0.411813140,-0.143117234,0.165901303,0.649111390,-0.087208860,0.178990752,0.543077946,-0.117927283,0.190485463,0.480332881,-0.123196192,0.200007111,0.433370054,-0.125434130,0.198547721,0.646634817,-0.093669988,0.206858248,0.568371713,-0.113733225,0.210061342,0.521066487,-0.115523107,0.214029104,0.484593630,-0.116046183
2025-11-27T00:26:26Z|2.500s,video,0.204561308,0.707217574,0.000000848,0.170120642,0.667957783,-0.023399474,0.149388313,0.614310086,-0.055543888,0.151881337,0.554586530,-0.083143502,0.160078064,0.505138218,-0.112452492,0.113528267,0.638050854,-0.092275575,0.132040173,0.534881830,-0.133290559,0.148224473,0.469297081,-0.156868398,0.163829669,0.420347720,-0.170633867,0.142008483,0.652267754,-0.097802810,0.156602308,0.532906353,-0.137673914,0.172510400,0.460495412,-0.150035590,0.187140733,0.408093184,-0.157748625,0.176579922,0.652983427,-0.101850860,0.186602160,0.538052201,-0.132924885,0.195722640,0.474422038,-0.134392589,0.204798847,0.427423030,-0.133943275,0.211390465,0.645006418,-0.106750093,0.217290729,0.557971835,-0.125365943,0.218609452,0.506681144,-0.124474004,0.222264230,0.468352795,-0.123157218
2025-11-27T00:26:28Z|2.600s,video,0.204457387,0.699317873,0.000000887,0.178270489,0.660231590,-0.031407181,0.158237591,0.610686660,-0.064720817,0.158120409,0.555513859,-0.091845572,0.162990838,0.506663799,-0.119862579,0.113307565,0.633663237,-0.092207275,0.134362698,0.531271160,-0.133002803,0.150374293,0.467419237,-0.157298625,0.166097328,0.420208871,-0.171852216,0.135587484,0.646039248,-0.093154848,0.153343976,0.530334651,-0.133770406,0.168290645,0.458774686,-0.148553699,0.183463946,0.405868798,-0.157754436,0.167127490,0.646728873,-0.093568124,0.181940779,0.534111798,-0.126993477,0.192659527,0.471755803,-0.131889611,0.203567803,0.423049182,-0.133411944,0.200974450,0.640014350,-0.095369130,0.214278683,0.553698182,-0.118309349,0.217467144,0.502150476,-0.121426478,0.221858978,0.461660087,-0.122269697
2025-11-27T00:26:30Z|2.700s,video,0.201232731,0.679632187,0.000000748,0.170871392,0.641465485,-0.020186365,0.151256323,0.590543568,-0.046530228,0.151033849,0.537258625,-0.069149606,0.154979199,0.493981600,-0.093020961,0.113841891,0.608457804,-0.074456498,0.129977167,0.516797543,-0.109575182,0.144681618,0.460294366,-0.130500495,0.158698186,0.419966489,-0.142959312,0.138346419,0.622007847,-0.079827853,0.155082628,0.516588211,-0.114148706,0.169342890,0.452294111,-0.126286954,0.183423102,0.406896383,-0.134040460,0.169825271,0.627086997,-0.084411032,0.186208338,0.524212182,-0.112887442,0.198028162,0.467986286,-0.116252765,0.208552107,0.426017404,-0.116741970,0.202725410,0.625289798,-0.089630060,0.213831753,0.548200607,-0.107952029,0.217262551,0.504594147,-0.108394302,0.221530855,0.471034497,-0.107533187
2025-11-27T00:26:33Z|2.800s,video,0.205942750,0.658367217,0.000000802,0.181385174,0.618157983,-0.023552235,0.163290977,0.567868650,-0.051826403,0.162652552,0.515458345,-0.076142624,0.166311994,0.470298201,-0.101492174,0.118154690,0.582722545,-0.076612636,0.138238490,0.489054382,-0.113368183,0.153262600,0.430306673,-0.135085568,0.167565048,0.388372183,-0.147920758,0.139370859,0.597200155,-0.080753803,0.158253402,0.487832129,-0.117168419,0.173739806,0.422337234,-0.130165577,0.188611761,0.374872983,-0.137875214,0.169679403,0.602209330,-0.084361240,0.188107193,0.496696770,-0.114497602,0.201319396,0.441692501,-0.117728323,0.213560626,0.400197506,-0.117673442,0.203170270,0.600762010,-0.088987619,0.218921542,0.519720376,-0.109589458,0.224356458,0.471212298,-0.111194484,0.230616540,0.433825523,-0.110516541
2025-11-27T00:26:35Z|2.900s,video,0.206360221,0.650434434,0.000000838,0.182064176,0.609928310,-0.028695593,0.165577069,0.560062051,-0.062141888,0.166319817,0.505492270,-0.089929253,0.170438021,0.457298696,-0.118871152,0.117848143,0.574913681,-0.091882728,0.139585555,0.477185816,-0.134042129,0.156467974,0.416964054,-0.158818364,0.173158810,0.373314679,-0.173556700,0.139649928,0.587524295,-0.094494663,0.159824505,0.476591557,-0.135603935,0.176870063,0.411070168,-0.149459809,0.193222970,0.363641500,-0.158153862,0.171343341,0.591038346,-0.096424721,0.190065041,0.483328968,-0.130520374,0.203558788,0.426226318,-0.133975387,0.215752840,0.382443190,-0.134404317,0.206293344,0.588044167,-0.099407360,0.221552044,0.506091118,-0.122200981,0.227024987,0.455949664,-0.123840198,0.232512221,0.416939914,-0.123619035
2025-11-27T00:26:37Z|0.000s,video,0.545876503,0.797374606,0.000000520,0.470574528,0.690988660,-0.030242436,0.454621881,0.581816018,-0.021189639,0.477672845,0.495858818,-0.016534328,0.490189433,0.409796119,-0.010950726,0.450483650,0.547604620,0.107130706,0.441293895,0.448646963,0.111226991,0.439182967,0.401609749,0.085036598,0.437770516,0.388620734,0.064522453,0.498263448,0.547183275,0.109091900,0.488218367,0.434398025,0.106972016,0.483920246,0.380469501,0.052586511,0.479929328,0.355667233,0.013410755,0.538717151,0.551220834,0.097875230,0.535849750,0.453012645,0.086407281,0.523923814,0.390895545,0.030001057,0.514879704,0.361360550,-0.008317658,0.581860483,0.555164456,0.082314663,0.565887272,0.473121822,0.069865666,0.546436369,0.419846177,0.038107410,0.526514471,0.380160362,0.012271683
2025-11-27T00:26:39Z|0.120s,video,0.549990416,0.811396003,0.000000668,0.474027574,0.702948093,-0.040243059,0.458896399,0.586511075,-0.031599782,0.481853634,0.496133626,-0.024904318,0.491462588,0.405885726,-0.016900131,0.446670711,0.561800122,0.106752492,0.438351750,0.464593232,0.116930254,0.439432472,0.414688826,0.094878465,0.439511150,0.395075798,0.075904831,0.495500922,0.560773075,0.115543552,0.482347548,0.453414619,0.122792386,0.479902655,0.393919945,0.071811527,0.477038532,0.357353270,0.031052135,0.536650181,0.563485622,0.109827988,0.528732777,0.460586250,0.101860851,0.515768349,0.398486257,0.042542662,0.507495105,0.369995892,-0.000248615,0.580794036,0.562055171,0.099063821,0.561073005,0.474737406,0.086679660,0.544609785,0.420599282,0.050605487,0.529633760,0.378959775,0.019928575
