time,capture_type,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2025-11-27T00:35:12Z|1.000s,video,0.257169008,0.551390350,-0.000000109,0.273971587,0.517228127,-0.021508500,0.276459217,0.466705382,-0.030705033,0.262677252,0.424467117,-0.039184000,0.244538337,0.391902864,-0.045465305,0.282879800,0.397050381,-0.002284801,0.280471385,0.355522931,-0.022606527,0.275071442,0.344072044,-0.036460485,0.269533366,0.339952976,-0.043692794,0.257669240,0.403931528,-0.000763476,0.240424722,0.366412669,-0.030710801,0.245694339,0.409928888,-0.042557556,0.255414665,0.439673185,-0.040934082,0.236119345,0.419239432,-0.003037874,0.222461849,0.395209968,-0.035376158,0.233768344,0.439296991,-0.036464397,0.246121630,0.465392947,-0.026227020,0.219104499,0.441788852,-0.006734192,0.212126568,0.426437169,-0.031049531,0.223275453,0.456308663,-0.030536883,0.236043379,0.474828422,-0.022186812
2025-11-27T00:35:14Z|1.100s,video,0.262402743,0.547158599,0.000000059,0.280985385,0.524091005,-0.020691589,0.289230883,0.478877485,-0.031351749,0.278627872,0.439973742,-0.041366268,0.260327905,0.408275068,-0.050471988,0.289102852,0.398637146,-0.012691778,0.282765239,0.338360012,-0.030159498,0.273708999,0.292192370,-0.041870050,0.262993038,0.256561697,-0.049855929,0.265972286,0.403400093,-0.012417695,0.258345008,0.374781340,-0.042799674,0.261699826,0.413672537,-0.053219054,0.265926808,0.441753536,-0.051778872,0.243293464,0.417354405,-0.014467181,0.236173436,0.403285563,-0.046491276,0.246933147,0.447036266,-0.044930395,0.256490797,0.474083155,-0.034217875,0.222680822,0.439401537,-0.018040875,0.220613360,0.430174261,-0.043365348,0.233648553,0.462574840,-0.041485365,0.245624885,0.484006435,-0.032538667
2025-11-27T00:35:17Z|1.200s,video,0.268419474,0.550908804,0.000000060,0.288654029,0.529833138,-0.020403216,0.297565430,0.484171510,-0.031335022,0.289011270,0.443816364,-0.041851651,0.272910774,0.409186184,-0.051347550,0.299329311,0.402471006,-0.016633680,0.296667486,0.332500964,-0.035066139,0.291879565,0.285047412,-0.046585236,0.284601808,0.246515915,-0.054115649,0.278418988,0.407874316,-0.016943483,0.276578575,0.375519395,-0.048167579,0.281998783,0.410306454,-0.058463089,0.285357893,0.435733467,-0.057029732,0.256361634,0.421890974,-0.019305501,0.252530813,0.403271168,-0.051309276,0.262696952,0.449120462,-0.049100257,0.269093275,0.477577776,-0.037868846,0.235023379,0.442835122,-0.023129571,0.235051438,0.433496565,-0.047141310,0.247401655,0.467451304,-0.044059101,0.256044090,0.489071310,-0.034398090
2025-11-27T00:35:19Z|1.300s,video,0.266844988,0.556657553,0.000000062,0.291957468,0.532379270,-0.018621897,0.302010030,0.484591544,-0.028951814,0.294645578,0.439329028,-0.039424941,0.281807661,0.403101981,-0.048828125,0.305762768,0.405998737,-0.014653638,0.308253050,0.333686084,-0.032931563,0.306894600,0.285672665,-0.044546120,0.303213030,0.246232420,-0.052111968,0.282896996,0.409650028,-0.015914012,0.283470750,0.366350830,-0.046999790,0.287853986,0.400586784,-0.056972910,0.291290194,0.430597901,-0.055329151,0.260190964,0.422158420,-0.019110767,0.258819014,0.399378419,-0.050319210,0.267302692,0.445116371,-0.047390539,0.273220360,0.476828337,-0.035821393,0.238985881,0.442867160,-0.023778064,0.240723759,0.427059472,-0.046429243,0.251545459,0.461122781,-0.042673822,0.259783804,0.486119807,-0.032886054
2025-11-27T00:35:21Z|1.400s,video,0.261538535,0.563795805,0.000000118,0.287821770,0.534358978,-0.017749889,0.298821121,0.484329790,-0.028293582,0.291663736,0.436298877,-0.039226674,0.279621720,0.400078773,-0.049161099,0.305648983,0.412188917,-0.014610195,0.314699203,0.341457188,-0.032623239,0.317847133,0.293333113,-0.044640142,0.317908168,0.252234191,-0.052899223,0.281609982,0.414919138,-0.016617175,0.285464972,0.372800112,-0.046560075,0.291085124,0.395066172,-0.057168312,0.294770420,0.416217029,-0.057494234,0.257870644,0.426874042,-0.020484833,0.259856910,0.399570584,-0.051029697,0.266876876,0.445197910,-0.048028324,0.271054953,0.479806870,-0.037426490,0.236290216,0.447952032,-0.025933571,0.240185618,0.432770669,-0.048871212,0.249944553,0.466712087,-0.045696508,0.256885678,0.493112236,-0.036948863
2025-11-27T00:35:23Z|1.500s,video,0.255609483,0.573163986,0.000000117,0.283151954,0.545398891,-0.016268807,0.295464337,0.498923212,-0.027210804,0.290715575,0.454475999,-0.039095044,0.277789325,0.420246243,-0.050337717,0.305207402,0.421427995,-0.015080473,0.325090796,0.350277871,-0.033523876,0.336599827,0.303582966,-0.046263892,0.342889547,0.262957335,-0.055127971,0.280321687,0.422844172,-0.018217502,0.283611387,0.382549495,-0.047904789,0.288710684,0.412620634,-0.058344040,0.291852534,0.438521802,-0.058934968,0.255478740,0.434002191,-0.022991896,0.259382069,0.407345235,-0.052517183,0.265969366,0.453921229,-0.048685182,0.268630683,0.488724917,-0.038113777,0.232588127,0.454938203,-0.029262865,0.237833247,0.438760459,-0.051117696,0.247579232,0.472895473,-0.046881806,0.253315359,0.499936640,-0.037634119
2025-11-27T00:35:25Z|1.600s,video,0.246481955,0.591687202,0.000000100,0.277078092,0.567928433,-0.016177632,0.296216726,0.528335929,-0.027118597,0.294990540,0.486824244,-0.039364286,0.283920437,0.452780545,-0.051131144,0.304297984,0.439003646,-0.013242493,0.332785666,0.377728760,-0.032152183,0.349881053,0.338121682,-0.044120509,0.361108899,0.302781641,-0.051818561,0.278512061,0.434405327,-0.016724428,0.290736139,0.395007461,-0.046283077,0.293465912,0.432724565,-0.055494759,0.292370975,0.463810623,-0.054204736,0.252492696,0.441574961,-0.022135783,0.262907267,0.427655905,-0.052864958,0.266878575,0.478829712,-0.049840946,0.266439170,0.512964547,-0.038633313,0.227418244,0.459814757,-0.028917963,0.236774370,0.453123063,-0.050851066,0.247256145,0.490257740,-0.046798788,0.252637208,0.517580152,-0.037065092
2025-11-27T00:35:27Z|1.700s,video,0.235523954,0.611850262,0.000000107,0.267532766,0.590010226,-0.014426882,0.289784521,0.552397728,-0.023828076,0.293793738,0.513146877,-0.034726299,0.286862731,0.481023759,-0.044993129,0.300497890,0.461719424,-0.011020715,0.333625078,0.406385362,-0.028435571,0.353476673,0.371278971,-0.039086945,0.367001951,0.338436276,-0.045800943,0.275352091,0.452046096,-0.014575108,0.288643211,0.416694105,-0.041560285,0.292057782,0.450758785,-0.050246321,0.290934205,0.478559554,-0.049149897,0.249502674,0.455376178,-0.019917099,0.262578696,0.448848784,-0.048834998,0.264824390,0.500082433,-0.046767384,0.261977613,0.533590436,-0.036486309,0.224053711,0.470822543,-0.026545230,0.235833988,0.472285807,-0.047263019,0.244121507,0.510081649,-0.044214282,0.246950597,0.536971688,-0.035364456
2025-11-27T00:35:29Z|1.800s,video,0.224362731,0.633636594,0.000000024,0.258470654,0.613879502,-0.010211611,0.285720438,0.574721813,-0.017474802,0.291812390,0.536286533,-0.026791647,0.286815584,0.504816055,-0.035213094,0.299759358,0.482512653,-0.007923844,0.336241901,0.441811651,-0.024840429,0.357254356,0.414274335,-0.034934551,0.371682763,0.386630028,-0.041708492,0.273302317,0.464596719,-0.013662286,0.292929590,0.451830983,-0.039532151,0.293708205,0.490747362,-0.046962664,0.288561255,0.516193032,-0.045660276,0.246833801,0.464760154,-0.021134736,0.266396612,0.481434733,-0.048339564,0.264477849,0.532717228,-0.046333916,0.257924408,0.560406089,-0.037227046,0.222472921,0.478453547,-0.029825667,0.239987716,0.508200765,-0.048929993,0.243240565,0.545478046,-0.047657497,0.241645843,0.563606441,-0.040983982
2025-11-27T00:35:31Z|1.900s,video,0.213937879,0.655113578,0.000000039,0.249584913,0.633817673,-0.009751008,0.277330518,0.588433921,-0.015706111,0.279484659,0.545495093,-0.023419153,0.273685932,0.514126897,-0.029972851,0.289591014,0.504603684,-0.005601228,0.327785552,0.475321442,-0.021943709,0.349668384,0.452807993,-0.031956602,0.364821434,0.429668993,-0.038906410,0.264192939,0.484963894,-0.011404469,0.282660067,0.477762967,-0.036413342,0.282832414,0.509201646,-0.044138487,0.278978914,0.527599156,-0.043401264,0.238805428,0.484472364,-0.019192299,0.258708507,0.509520054,-0.045739837,0.254616976,0.556873739,-0.044924740,0.247471616,0.579691648,-0.037022445,0.216135710,0.497730225,-0.028303042,0.233875394,0.536502481,-0.047539778,0.235219911,0.572807252,-0.047964562,0.232806653,0.587489009,-0.042812519
2025-11-27T00:35:33Z|0.000s,video,0.527433097,0.661877692,0.000000883,0.620598316,0.616704404,-0.067779943,0.655477047,0.515732944,-0.094289623,0.669626415,0.431545377,-0.121456675,0.669691741,0.336804926,-0.149492025,0.613217711,0.370787323,0.000098171,0.628627658,0.246164873,-0.017174773,0.634678066,0.154693931,-0.045689266,0.639039040,0.088224620,-0.073844656,0.561572731,0.378806919,0.000770635,0.561169386,0.240142390,-0.048753906,0.564401209,0.228451759,-0.110294066,0.570234478,0.262337327,-0.148503810,0.512961388,0.394034237,-0.009112658,0.507793069,0.268290997,-0.065400012,0.515366137,0.261301696,-0.132812157,0.520459056,0.307578862,-0.172000691,0.468567908,0.415817708,-0.024881216,0.460854471,0.320791423,-0.079300731,0.470743537,0.304782987,-0.133219242,0.484275669,0.329182327,-0.171367899
2025-11-27T00:35:35Z|0.120s,video,0.540380299,0.714872479,0.000000259,0.613063097,0.659609318,-0.053624399,0.634521008,0.548759580,-0.077487700,0.613751292,0.445692420,-0.100247830,0.583491206,0.368295461,-0.122270584,0.620282292,0.414051056,-0.019838350,0.636189044,0.277027845,-0.058720838,0.644002855,0.181328118,-0.086918108,0.648400962,0.103890419,-0.107736118,0.569596648,0.432831556,-0.021174058,0.568691015,0.317168564,-0.098530218,0.578522086,0.404022813,-0.130422235,0.588574111,0.488957763,-0.130784735,0.521026790,0.465802699,-0.030205870,0.524160922,0.383389235,-0.116971008,0.545214415,0.488178492,-0.125962794,0.559153557,0.562692165,-0.106474124,0.477625668,0.507621169,-0.042340547,0.488559961,0.458061129,-0.113151640,0.513154864,0.541329265,-0.120260566,0.531274617,0.601970673,-0.108053766
2025-11-27T00:35:37Z|0.240s,video,0.548465312,0.794131994,0.000000178,0.610724032,0.747616172,-0.059241526,0.640324473,0.635636032,-0.087269664,0.617783129,0.538769543,-0.111767024,0.586864591,0.476721644,-0.135335699,0.623341799,0.481867820,-0.045180533,0.640706658,0.334915370,-0.089943424,0.647977650,0.236919612,-0.120086983,0.652356744,0.155765384,-0.140941754,0.569142520,0.502403378,-0.043696608,0.569004893,0.387305051,-0.123076960,0.580638051,0.475482523,-0.153754815,0.591587305,0.559470892,-0.153810695,0.518740833,0.538716197,-0.048416834,0.520437121,0.463721961,-0.132572740,0.543626606,0.568218052,-0.138358518,0.558051288,0.644356191,-0.118032210,0.474669278,0.585871816,-0.056800451,0.483959317,0.538966537,-0.122057147,0.510947645,0.618224978,-0.124658003,0.528350413,0.678315401,-0.110083818
2025-11-27T00:35:40Z|0.360s,video,0.553808570,0.844501615,0.000000214,0.619266331,0.786013007,-0.051633880,0.644867003,0.673851609,-0.076191247,0.620388448,0.577642441,-0.098935276,0.589608133,0.508114100,-0.120905183,0.621433139,0.516972840,-0.035443921,0.638144851,0.364840597,-0.078419484,0.646416306,0.265140206,-0.107595704,0.650635123,0.179981619,-0.128090441,0.568923891,0.534132540,-0.037726745,0.572320282,0.407663703,-0.114315115,0.587568104,0.496700406,-0.143903121,0.600848019,0.579946816,-0.144323468,0.518967092,0.568531573,-0.045808222,0.527808607,0.482284546,-0.127652228,0.550370038,0.588486314,-0.129974544,0.562999606,0.667711139,-0.107970506,0.472512186,0.617267430,-0.057034444,0.485882342,0.555263102,-0.119781420,0.512936175,0.637172818,-0.118022785,0.527900577,0.704684079,-0.100704946
2025-11-27T00:35:42Z|0.480s,video,0.554475546,0.871203780,0.000000121,0.620066822,0.809318900,-0.047005035,0.647873580,0.684364378,-0.067540497,0.625319302,0.579635262,-0.086680152,0.611184120,0.503696203,-0.104466319,0.624320805,0.531497836,-0.029619878,0.640898347,0.375776410,-0.070509017,0.649995923,0.276549697,-0.095509909,0.653531373,0.191237152,-0.112725928,0.571008921,0.550022006,-0.031859290,0.573315084,0.426526099,-0.108884498,0.591475666,0.533241272,-0.133446693,0.605440497,0.623321593,-0.128609776,0.522557497,0.585969508,-0.039584409,0.527275264,0.499716341,-0.121441655,0.554267526,0.614339173,-0.118592799,0.569824100,0.692869008,-0.092077181,0.477656245,0.636475682,-0.049920898,0.488856494,0.576957822,-0.111784987,0.518032432,0.662395298,-0.107647374,0.533449471,0.724687397,-0.087884545
2025-11-27T00:35:44Z|0.600s,video,0.552796423,0.883418977,0.000000111,0.622992158,0.823715866,-0.043572817,0.652385294,0.699085832,-0.060430985,0.631570101,0.590632141,-0.076687872,0.616767287,0.512632012,-0.091590434,0.626703978,0.534409761,-0.022786256,0.644112408,0.380963981,-0.057884030,0.651394904,0.283934802,-0.078575917,0.654328465,0.200616062,-0.092792772,0.572826684,0.553127825,-0.025254114,0.574470222,0.429489970,-0.094240077,0.589463294,0.522428274,-0.115560360,0.603566527,0.607664824,-0.109695956,0.523055434,0.591349721,-0.032755133,0.526378512,0.507821202,-0.107775040,0.551133573,0.615684509,-0.103047371,0.566917062,0.692492902,-0.076582827,0.476527661,0.646177053,-0.042898323,0.484555811,0.587118208,-0.100722663,0.513375282,0.668605208,-0.094913051,0.530933917,0.731387019,-0.074098542
2025-11-27T00:35:46Z|0.720s,video,0.548140109,0.892324924,0.000000084,0.618412197,0.829174757,-0.039538421,0.647618473,0.697086513,-0.053267203,0.619293869,0.587048829,-0.067260064,0.596251965,0.513877869,-0.079885915,0.619622946,0.541750908,-0.016909523,0.638027966,0.386743188,-0.049618218,0.646648884,0.290311992,-0.068390429,0.650527716,0.208550990,-0.081269309,0.565564632,0.560135663,-0.020574195,0.565621853,0.442107052,-0.087137833,0.580711663,0.537017941,-0.106475994,0.595675349,0.621794403,-0.099647500,0.517049670,0.597200513,-0.029130265,0.518836379,0.516678751,-0.101380788,0.543375254,0.625768542,-0.095469810,0.559977114,0.703185558,-0.068852410,0.471071362,0.650807500,-0.040186718,0.477050483,0.595886767,-0.095317051,0.505888224,0.676674306,-0.088886514,0.525161386,0.737799168,-0.068187311
2025-11-27T00:35:48Z|0.840s,video,0.541775584,0.892758012,0.000000143,0.613970220,0.829396427,-0.040644486,0.645001113,0.704505086,-0.054754805,0.612105846,0.605580330,-0.068773627,0.584222376,0.542811096,-0.081625819,0.624176681,0.537647128,-0.016378645,0.654427707,0.388022810,-0.048961002,0.671811819,0.295071363,-0.068399414,0.683372736,0.216543049,-0.081225246,0.566732109,0.552962601,-0.018746853,0.571423590,0.438636720,-0.084927514,0.580015898,0.532147408,-0.105342254,0.590991735,0.615421057,-0.098782085,0.514482975,0.587387741,-0.026253443,0.519598246,0.517727673,-0.098229274,0.540136516,0.626384139,-0.095460705,0.554049134,0.701918721,-0.070265003,0.466337353,0.637993038,-0.036113027,0.475340068,0.583617210,-0.089436635,0.500958264,0.664916635,-0.083143182,0.518007755,0.725125849,-0.062325824
2025-11-27T00:35:50Z|0.960s,video,0.539047897,0.885428131,0.000000169,0.611188173,0.819620609,-0.046567515,0.643994212,0.691839218,-0.062755615,0.616133034,0.582488537,-0.078253418,0.592084289,0.512612343,-0.092640281,0.628295541,0.534677088,-0.016483080,0.659482360,0.385115623,-0.051586416,0.677110493,0.290877521,-0.073176719,0.690230668,0.210446239,-0.087278962,0.570282221,0.548482835,-0.016377864,0.573275328,0.431577414,-0.087197557,0.580986142,0.528201044,-0.109836765,0.592858911,0.617057860,-0.103237085,0.516437888,0.580387592,-0.022488361,0.519397736,0.505443811,-0.100375511,0.539335430,0.621875882,-0.098978110,0.553936243,0.703267455,-0.072437704,0.466754675,0.627777457,-0.031279888,0.474782646,0.572300553,-0.088990964,0.499896348,0.656907737,-0.084528334,0.516933739,0.719154894,-0.063843183
2025-11-27T00:35:52Z|0.000s,video,0.111563981,0.580675840,0.000000201,0.132714987,0.572479606,-0.011412771,0.145067260,0.545237839,-0.015414415,0.132947028,0.524443805,-0.018837078,0.114695117,0.519347131,-0.022285687,0.136580884,0.500026703,-0.008903693,0.135471091,0.462543547,-0.016150437,0.135246202,0.442864299,-0.021080244,0.135329038,0.428854972,-0.024368176,0.120204419,0.494730860,-0.008841507,0.119944662,0.452008992,-0.016628824,0.121461391,0.433243901,-0.021475395,0.123586752,0.418472648,-0.023871943,0.104521364,0.498368889,-0.009833710,0.100899473,0.459108710,-0.021890700,0.103715427,0.479114890,-0.022014111,0.105899073,0.499073088,-0.018650251,0.089491442,0.510515571,-0.011625954,0.087245405,0.487012267,-0.022898687,0.093275383,0.500053406,-0.021958603,0.097663008,0.516273201,-0.018436592
2025-11-27T00:35:54Z|0.100s,video,0.112808719,0.569517851,0.000000244,0.137535542,0.557402074,-0.012165864,0.150918275,0.525327682,-0.014634348,0.141781345,0.497258693,-0.016702654,0.126494467,0.483933508,-0.018375447,0.140080050,0.474238724,-0.002041997,0.139862239,0.437815547,-0.007236016,0.139829591,0.415449142,-0.012510371,0.139457554,0.395907789,-0.016798744,0.123728849,0.469532788,-0.001812623,0.123612739,0.425995350,-0.007722115,0.125674441,0.401710808,-0.013680769,0.127573475,0.380530089,-0.017590091,0.108226821,0.475348830,-0.003326432,0.106731571,0.431985825,-0.016587386,0.111854866,0.448779583,-0.020115782,0.114766277,0.467112184,-0.018914923,0.092958115,0.490463167,-0.005747125,0.094468236,0.462976217,-0.020102467,0.100760609,0.476507783,-0.022352729,0.104037859,0.494355172,-0.020788845
2025-11-27T00:35:56Z|0.200s,video,0.114081144,0.560135365,0.000000034,0.136940509,0.547952056,-0.010771119,0.149634182,0.516208351,-0.014628897,0.140695736,0.487179220,-0.018675549,0.127923816,0.469800770,-0.021326669,0.141231105,0.458196789,-0.002679481,0.141386107,0.410213500,-0.013031694,0.142151222,0.415233493,-0.020429285,0.140484869,0.429843009,-0.023637913,0.125620738,0.456727743,-0.002735139,0.125750169,0.405845910,-0.011848274,0.127806947,0.413932472,-0.017407566,0.128212199,0.429854244,-0.019004459,0.110885292,0.463763863,-0.004735051,0.111471020,0.419764698,-0.014881914,0.114903845,0.441309482,-0.014284100,0.115642540,0.462543815,-0.010958527,0.096088998,0.478264689,-0.007885040,0.099078231,0.449723840,-0.016946813,0.104230121,0.465309232,-0.015184557,0.105677813,0.483325392,-0.011306122
