time,capture_type,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2025-11-27T00:42:35Z|0.120s,video,0.470966846,0.836449862,0.000000684,0.378695965,0.789861858,-0.046892989,0.343952179,0.703355551,-0.078935616,0.368343383,0.615934372,-0.120111726,0.425987393,0.568651855,-0.160674274,0.363113552,0.555636406,0.033530451,0.346764654,0.417159677,-0.003156238,0.345310152,0.319831520,-0.036770340,0.353875220,0.241920739,-0.056928374,0.414591670,0.561245084,0.022135332,0.401131749,0.437793672,-0.065865159,0.401850432,0.528868318,-0.119284794,0.406170487,0.608331800,-0.126115814,0.461085558,0.550194561,0.000349072,0.438349664,0.439306676,-0.069396526,0.436248511,0.521769404,-0.094091475,0.441151798,0.589711070,-0.083572514,0.501634598,0.536336720,-0.027148036,0.501339555,0.421262443,-0.046343748,0.489951670,0.347397089,-0.051755961,0.477138579,0.278773576,-0.047754712
2025-11-27T00:42:37Z|0.240s,video,0.477629423,0.842761993,0.000000703,0.385388404,0.797591209,-0.049624864,0.349857926,0.710664511,-0.079842947,0.372365922,0.625274599,-0.119112119,0.425921500,0.569893777,-0.157995552,0.370539725,0.560323596,0.037928659,0.355464518,0.420472473,0.006007783,0.353761882,0.326452136,-0.026624985,0.360252798,0.246059865,-0.047503248,0.423669070,0.565711796,0.027187178,0.408752441,0.445202142,-0.060106874,0.407445878,0.530436814,-0.119422831,0.411811113,0.609313071,-0.131162122,0.468366414,0.554013550,0.005827670,0.443947822,0.456002474,-0.065808631,0.441458762,0.538266897,-0.098350137,0.445637167,0.601104677,-0.093017377,0.506948054,0.537816525,-0.021122148,0.509435773,0.423948348,-0.041117784,0.499570906,0.351559699,-0.050084800,0.487744868,0.282195896,-0.049297713
2025-11-27T00:42:39Z|0.360s,video,0.476764023,0.837637782,0.000000745,0.385259122,0.793591499,-0.055349976,0.349348396,0.708276749,-0.089680262,0.369650304,0.622636259,-0.132368088,0.425600469,0.567304492,-0.174999639,0.370208681,0.559066892,0.032032091,0.355392605,0.417765051,-0.001824842,0.353079617,0.323962659,-0.035585046,0.358527124,0.244820058,-0.057031650,0.422846884,0.565767825,0.023578268,0.407857209,0.441202790,-0.066925660,0.409769833,0.527452886,-0.128894433,0.414953738,0.605347693,-0.141733676,0.467022061,0.553970933,0.004479060,0.444160670,0.452031791,-0.069025017,0.443932652,0.534283340,-0.104222991,0.448734522,0.598145664,-0.100181639,0.505384147,0.537471414,-0.020427741,0.506311417,0.423370957,-0.039827060,0.496215940,0.349921793,-0.049521949,0.483861625,0.280964524,-0.049476963
2025-11-27T00:42:42Z|0.480s,video,0.477238834,0.842824161,0.000000688,0.385724515,0.795240045,-0.047190368,0.352456599,0.706715465,-0.078241758,0.375692189,0.618332267,-0.118839912,0.432278335,0.570270717,-0.159334883,0.370784938,0.560416758,0.036423903,0.356148362,0.419460595,0.002865467,0.353561759,0.324578643,-0.029907994,0.358694136,0.245250940,-0.050589401,0.423142672,0.566470265,0.024778344,0.409234583,0.442029417,-0.063978352,0.409314215,0.529780447,-0.121857010,0.413342834,0.608137071,-0.132131889,0.467874020,0.555389524,0.003078078,0.445799530,0.449973643,-0.068695828,0.444324702,0.531091928,-0.098841853,0.449204922,0.595673263,-0.091737397,0.506755412,0.540127158,-0.023999896,0.510352969,0.424756408,-0.043686628,0.501356006,0.350154519,-0.051291000,0.490398914,0.279449135,-0.049278330
2025-11-27T00:42:44Z|0.600s,video,0.478067636,0.839447975,0.000000668,0.385129929,0.792343199,-0.050215814,0.350225896,0.706035495,-0.082247823,0.372261703,0.619041562,-0.123251438,0.426953614,0.567298412,-0.164093211,0.374260873,0.555164337,0.031073527,0.357508570,0.413679004,-0.002691982,0.352077097,0.319938242,-0.035044029,0.355000347,0.241235375,-0.055807415,0.426760614,0.562413394,0.020315178,0.413706720,0.439223886,-0.067607015,0.412607163,0.530767322,-0.123875722,0.415632874,0.608321309,-0.134089112,0.471435428,0.552513361,-0.000926435,0.449817419,0.445482314,-0.073148392,0.446358919,0.532373548,-0.103047289,0.449427485,0.599290133,-0.096489199,0.510702729,0.538223028,-0.027857931,0.515977144,0.423006296,-0.049392369,0.508004308,0.348868191,-0.058556579,0.497787327,0.277279079,-0.058085766
2025-11-27T00:42:46Z|0.720s,video,0.472071320,0.839457333,0.000000468,0.377382934,0.781544268,-0.028373538,0.342522621,0.683963895,-0.047561206,0.362675995,0.586745083,-0.078264132,0.417279720,0.543785572,-0.108672939,0.388751566,0.541340888,0.046121940,0.375106990,0.400570780,0.015767919,0.368790030,0.307710975,-0.014890870,0.369715631,0.228613377,-0.034687880,0.437560856,0.552692711,0.029098274,0.424626380,0.430545986,-0.052834645,0.415345609,0.523498893,-0.104324996,0.414497584,0.598585486,-0.112384669,0.478418738,0.548600137,0.004059993,0.456765801,0.433796346,-0.061973199,0.446243018,0.523049176,-0.082721986,0.448447764,0.594485819,-0.070744790,0.515585780,0.543666720,-0.024995305,0.526898146,0.424690425,-0.044170335,0.523362994,0.349418074,-0.047592800,0.520637393,0.276274890,-0.041790877
2025-11-27T00:42:48Z|0.840s,video,0.468311727,0.823982060,0.000001133,0.370605528,0.759067059,-0.009521247,0.332304090,0.661320388,-0.032744855,0.340381384,0.567679882,-0.076625392,0.393350840,0.526107788,-0.120928511,0.396455199,0.516265869,0.085173137,0.389130682,0.380384326,0.069577426,0.389116108,0.288020730,0.053169340,0.395873606,0.216372281,0.044957988,0.440662324,0.528850436,0.056556448,0.428102493,0.408404112,-0.007505939,0.422524691,0.423783600,-0.052792262,0.421487600,0.440000534,-0.058152121,0.476094484,0.527051091,0.018974481,0.444380313,0.415384620,-0.035216354,0.424963742,0.506342888,-0.056263220,0.421753585,0.581243575,-0.044496953,0.505891502,0.522143841,-0.021463007,0.510170579,0.410135448,-0.029205350,0.505224049,0.337148219,-0.032451671,0.503540576,0.265837580,-0.027669463
2025-11-27T00:42:50Z|0.960s,video,0.447491139,0.819018722,0.000001268,0.354758620,0.738754511,0.021531308,0.320660412,0.631913185,0.012503657,0.324707478,0.538205385,-0.021684775,0.374006540,0.517465889,-0.055928051,0.393081248,0.497509748,0.099660277,0.396751046,0.371608019,0.093125835,0.401973128,0.285522550,0.086835183,0.411585450,0.222008437,0.084842004,0.432041943,0.508604884,0.056011919,0.423118651,0.376108229,0.020751597,0.406296521,0.310199261,-0.007425405,0.395917535,0.255999744,-0.013593427,0.462685227,0.522204518,0.004874022,0.426568389,0.428812504,-0.034187239,0.401644945,0.513256013,-0.039855313,0.396138132,0.580964625,-0.024383483,0.487471133,0.531455696,-0.047398046,0.491701066,0.412093729,-0.052547164,0.491010427,0.337195337,-0.048844725,0.490507245,0.263711333,-0.042058755
2025-11-27T00:42:52Z|1.080s,video,0.427593261,0.810808778,0.000001017,0.340756893,0.710197389,0.052036952,0.314871907,0.608019710,0.057217278,0.310652852,0.528605938,0.031659212,0.348294556,0.506855011,0.005015380,0.401282698,0.482286453,0.122396953,0.405651629,0.354520261,0.125706956,0.407613426,0.266969293,0.128369123,0.414796084,0.205893457,0.130717978,0.432447284,0.503278017,0.062272556,0.424550354,0.371737301,0.031901404,0.411100507,0.311100662,0.008870362,0.404953003,0.266585469,0.005446044,0.455218136,0.525439262,-0.003372475,0.407603830,0.428989649,-0.041523527,0.374063909,0.507317960,-0.049125198,0.367507696,0.571909368,-0.036787134,0.469930142,0.538728237,-0.067412332,0.473517537,0.417580128,-0.080614045,0.471764147,0.343313992,-0.085365489,0.473851323,0.268958777,-0.085614771
2025-11-27T00:42:54Z|1.200s,video,0.412618428,0.824149609,0.000000619,0.332970411,0.719221234,0.069896437,0.311186373,0.610181570,0.098664246,0.293967485,0.525710762,0.100302964,0.318357050,0.510060072,0.104563907,0.400665462,0.489786536,0.123457357,0.400804579,0.381619006,0.124440953,0.408543676,0.306646198,0.120722897,0.415211320,0.253056675,0.115620449,0.422364950,0.507685542,0.062735505,0.427657813,0.364152044,0.033208210,0.424587727,0.265674800,0.003336037,0.423108220,0.188377172,-0.013835505,0.431924671,0.532507300,-0.000180846,0.387758404,0.419166237,-0.036805384,0.353173286,0.504323423,-0.030104138,0.344918489,0.570103824,-0.012938228,0.434935719,0.544146419,-0.060309175,0.429165721,0.426514924,-0.087709084,0.430166900,0.364536107,-0.093109153,0.435397476,0.302043736,-0.093373030
2025-11-27T00:42:56Z|1.320s,video,0.408600301,0.823218167,0.000000059,0.326462269,0.715419114,0.074463487,0.303251237,0.615442812,0.103512660,0.287249207,0.530053377,0.103847407,0.312458277,0.509370923,0.105360053,0.401249617,0.490021974,0.131440476,0.395940065,0.381638348,0.129158780,0.397443235,0.308448017,0.123424023,0.402619660,0.253403813,0.118139990,0.419876784,0.514590740,0.066804640,0.400082707,0.378187895,0.020377053,0.371359646,0.359474748,-0.011870900,0.358058155,0.345636249,-0.020101469,0.429701090,0.533507526,0.000020031,0.379642785,0.418013394,-0.046948895,0.343645871,0.504210651,-0.044772904,0.341279536,0.574200988,-0.024603965,0.430420697,0.540918112,-0.063023873,0.430946648,0.419723690,-0.093021512,0.429514080,0.349895328,-0.099912949,0.439018339,0.283237845,-0.098164015
2025-11-27T00:42:58Z|1.440s,video,0.403875411,0.827304721,0.000000227,0.321761429,0.719549358,0.068851553,0.297689617,0.619833589,0.092905208,0.284214377,0.531666160,0.088744998,0.315949410,0.514631271,0.086792812,0.391990930,0.496591568,0.118974783,0.386456132,0.378305554,0.111187316,0.390512407,0.289303392,0.102964438,0.396953434,0.226962328,0.096154563,0.415659904,0.522023022,0.055618037,0.401646107,0.395914912,0.006015084,0.381814629,0.353658766,-0.027527882,0.371948451,0.322291315,-0.038616799,0.429704607,0.544068813,-0.009997392,0.380809247,0.430650711,-0.058641303,0.344577730,0.508580744,-0.055260748,0.340227664,0.572858512,-0.035346813,0.434683681,0.554618537,-0.072732218,0.432254851,0.435731888,-0.105010368,0.426001042,0.361554295,-0.113002412,0.429713190,0.290187925,-0.112082087
2025-11-27T00:43:00Z|1.560s,video,0.410177797,0.820271969,0.000001176,0.323031902,0.714151978,0.029027650,0.304720700,0.598287702,0.025038691,0.313044757,0.505713344,-0.004902637,0.354874909,0.509768784,-0.034427498,0.391727775,0.483190686,0.097372405,0.397119701,0.355951846,0.090435535,0.403543919,0.272402912,0.087919377,0.415166467,0.211695015,0.088492118,0.427406371,0.508554041,0.046850588,0.432956785,0.373430252,0.013666585,0.426091790,0.279650390,-0.012214153,0.423497140,0.208308488,-0.019892110,0.452319622,0.538944304,-0.011009125,0.423009545,0.450083226,-0.051843967,0.385613889,0.519900799,-0.057850190,0.371244907,0.573216081,-0.044609532,0.471589863,0.556199849,-0.069493093,0.482136130,0.436393023,-0.079836048,0.483744740,0.361056864,-0.079250231,0.487767786,0.284884512,-0.076144673
2025-11-27T00:43:02Z|1.680s,video,0.421990782,0.786884308,0.000000242,0.338981718,0.698606074,-0.024530724,0.314717174,0.595786691,-0.042414159,0.343548954,0.513628900,-0.071913935,0.398410022,0.499800086,-0.099942081,0.368330479,0.475137442,0.045808382,0.368521571,0.338951200,0.018085422,0.373671651,0.253718555,-0.006902909,0.382365644,0.178330988,-0.022092465,0.410668075,0.498768032,0.028518647,0.408896565,0.402071893,-0.048019182,0.393425792,0.488074809,-0.091308072,0.386973381,0.556093514,-0.094859950,0.450707138,0.508024275,0.003440056,0.440918416,0.413930178,-0.059572589,0.421300292,0.495837629,-0.074819438,0.415913880,0.561010718,-0.059537493,0.487949073,0.512854934,-0.025318138,0.501249909,0.406733185,-0.042427491,0.501418293,0.334355414,-0.041925255,0.505245864,0.263549179,-0.033162002
2025-11-27T00:43:04Z|1.800s,video,0.431721181,0.797156334,0.000000167,0.364748150,0.736123741,-0.076775037,0.338191956,0.632333755,-0.104841933,0.368507087,0.539438725,-0.125751913,0.419272482,0.500351787,-0.141222790,0.335335374,0.498914242,-0.033488020,0.334661424,0.354054511,-0.075101681,0.340321928,0.265316308,-0.103977770,0.348523170,0.184359938,-0.120111607,0.386546671,0.504082918,-0.016730087,0.398647428,0.391012371,-0.094599061,0.402233869,0.476344734,-0.132563278,0.397834659,0.546468794,-0.134935513,0.432590157,0.504351974,-0.010062783,0.436349094,0.406838179,-0.080900446,0.439901114,0.492913902,-0.103689045,0.438475251,0.554953396,-0.093659110,0.474792212,0.503472328,-0.009509142,0.481676877,0.394192040,-0.039092027,0.484553009,0.324714124,-0.051879220,0.481154621,0.258429766,-0.052339088
2025-11-27T00:43:06Z|1.920s,video,0.450526148,0.785632014,0.000000548,0.404460639,0.735933363,-0.128943995,0.381909698,0.633510828,-0.174199641,0.406519264,0.549960136,-0.198746771,0.451760620,0.497195363,-0.215665832,0.342246294,0.496345103,-0.080339827,0.339489102,0.346172035,-0.116075091,0.342785090,0.253752708,-0.137942746,0.347012341,0.168869734,-0.148274302,0.393954664,0.499794960,-0.032557499,0.409614056,0.378443271,-0.105924465,0.428013921,0.467375457,-0.142588601,0.433790684,0.549913645,-0.142127305,0.437975943,0.493057191,0.002957946,0.443561971,0.395805150,-0.064638041,0.462793976,0.486686736,-0.093392946,0.467049479,0.547354460,-0.086393595,0.477110803,0.482608140,0.029234109,0.478522122,0.372095823,0.008708414,0.481211782,0.308045566,-0.004100469,0.471972078,0.250312120,-0.005755993
2025-11-27T00:43:08Z|2.040s,video,0.474182963,0.801908791,0.000000416,0.445824891,0.751767576,-0.122272454,0.429773837,0.634466410,-0.158611163,0.448753297,0.536309719,-0.171498939,0.476319313,0.457206011,-0.177242726,0.376494914,0.509050608,-0.087636143,0.375978976,0.349762857,-0.106978916,0.377998501,0.251982629,-0.117958091,0.381778210,0.167187840,-0.123256102,0.419778675,0.511218786,-0.034822665,0.441401452,0.380432010,-0.084245913,0.468609393,0.459277928,-0.113029338,0.482743233,0.544429600,-0.113858968,0.457375616,0.505230188,0.009268459,0.466883868,0.396090329,-0.033837855,0.497126728,0.466690838,-0.060690202,0.507565737,0.526626348,-0.061516367,0.489468634,0.501315355,0.045038380,0.490616143,0.382925332,0.034424119,0.492798060,0.318637729,0.020380057,0.479942203,0.268662989,0.013780051
2025-11-27T00:43:10Z|2.160s,video,0.485472769,0.809058785,0.000000306,0.466692001,0.764495313,-0.128228500,0.459531248,0.646546006,-0.156724483,0.477797359,0.550055206,-0.155178010,0.501405835,0.466674775,-0.143099561,0.400138497,0.513557196,-0.096988551,0.400035113,0.356566727,-0.113266155,0.399634361,0.262492090,-0.122263469,0.404962271,0.181026936,-0.127342328,0.441294432,0.523935556,-0.036553357,0.467530668,0.394022882,-0.080247708,0.488532990,0.484130174,-0.104734354,0.499755859,0.573531926,-0.103986330,0.474346548,0.522847950,0.014507562,0.487043798,0.413848102,-0.020092372,0.510862410,0.461332053,-0.050463043,0.517511845,0.495830506,-0.057813782,0.503265023,0.524327219,0.056718260,0.519446790,0.418858796,0.047685359,0.535225630,0.367096424,0.029363163,0.533837914,0.332943738,0.018503698
2025-11-27T00:43:12Z|2.280s,video,0.490473956,0.809800148,0.000000172,0.464596689,0.775042772,-0.127971679,0.456003845,0.661376595,-0.156361222,0.478033036,0.567332923,-0.153283626,0.510740697,0.489054233,-0.139184669,0.397966206,0.521211147,-0.106211998,0.401068926,0.363197178,-0.129142076,0.399401069,0.268504262,-0.144219741,0.403339118,0.184984028,-0.153165042,0.440957159,0.526132286,-0.044762421,0.458162516,0.399530649,-0.092358977,0.482486576,0.492877185,-0.118204705,0.499525458,0.585871398,-0.118730552,0.475964248,0.518301427,0.007862917,0.476208717,0.394972056,-0.025373761,0.496005476,0.430359542,-0.054609302,0.504620314,0.455115288,-0.063119344,0.505004883,0.512489557,0.051583864,0.506208241,0.393992782,0.043760281,0.508957386,0.327834964,0.025587454,0.498972058,0.275756478,0.013117414
2025-11-27T00:43:14Z|2.400s,video,0.487071037,0.816690564,0.000000262,0.460014760,0.781494617,-0.126689181,0.448397547,0.669661045,-0.157868773,0.466555327,0.573255658,-0.160280630,0.490505457,0.490639001,-0.152741164,0.387401372,0.523635089,-0.097318329,0.387698770,0.366083920,-0.118634015,0.387371033,0.268903553,-0.133625612,0.389156044,0.186452448,-0.141556621,0.429303020,0.530084848,-0.038382918,0.448747635,0.406812996,-0.087326646,0.476249337,0.493587494,-0.117189690,0.489210069,0.583948970,-0.119775817,0.464189798,0.522170782,0.011925250,0.468107730,0.406384110,-0.027677713,0.496301919,0.466159046,-0.056486480,0.505648553,0.515113711,-0.060899548,0.493523359,0.514826655,0.053821553,0.487387896,0.392751366,0.044211186,0.487306356,0.326674610,0.028961429,0.472471625,0.273918658,0.020816205
2025-11-27T00:43:16Z|2.520s,video,0.484104961,0.807273269,0.000000548,0.448565662,0.778312683,-0.142187253,0.425087124,0.679713130,-0.192857578,0.439357847,0.590597928,-0.217779562,0.471198380,0.505782425,-0.234616980,0.372652501,0.532567263,-0.112496577,0.370642841,0.375172496,-0.152509421,0.373090982,0.277514368,-0.176212505,0.376716167,0.188437134,-0.187154099,0.422403276,0.531136513,-0.056038693,0.439585328,0.408176899,-0.134186804,0.464802235,0.504555941,-0.173269376,0.476491541,0.595343530,-0.174527779,0.462332070,0.518308401,-0.010465262,0.468971968,0.420661718,-0.080076709,0.492504954,0.514744043,-0.109877422,0.496263206,0.576421738,-0.104436949,0.494611621,0.502416253,0.025879858,0.494138509,0.384655893,0.004285310,0.497848839,0.319124848,-0.008119526,0.484827191,0.257018477,-0.009822395
2025-11-27T00:43:18Z|2.640s,video,0.466386795,0.805103183,0.000000806,0.378564715,0.758954287,-0.074813388,0.349241883,0.675042987,-0.117382042,0.385550827,0.592512429,-0.161855549,0.451397449,0.551688075,-0.205572590,0.369712681,0.529689133,0.002213197,0.352825284,0.387998998,-0.028908964,0.345872521,0.295582294,-0.056626726,0.348608345,0.214093834,-0.073139682,0.426017970,0.539637029,0.008230641,0.422645748,0.426991403,-0.078578390,0.419899344,0.520045459,-0.132086173,0.421582103,0.597449422,-0.138641536,0.470900506,0.531323314,0.003458924,0.459137499,0.433888912,-0.066296898,0.452049881,0.522696972,-0.098671556,0.449575663,0.584733903,-0.092550114,0.508206367,0.514723897,-0.008131106,0.516653597,0.402742654,-0.023446923,0.511134863,0.331453264,-0.031520776,0.501999199,0.264600933,-0.029884787
