time,capture_type,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2025-11-27T00:58:52Z|1.000s,video,0.171992749,0.573023796,0.000000370,0.194696367,0.540493965,-0.053717691,0.203202367,0.476479352,-0.067350000,0.191471368,0.423902661,-0.071035214,0.171645880,0.386798024,-0.070536315,0.223112434,0.408012897,-0.041411307,0.227217108,0.326275975,-0.066708013,0.226407498,0.277812034,-0.081640586,0.226362348,0.233662888,-0.088028170,0.197838336,0.402894109,-0.025633546,0.202743471,0.316832483,-0.048254155,0.202131152,0.262219667,-0.059469447,0.203932583,0.216000721,-0.062041007,0.172135845,0.409815669,-0.016536947,0.162343860,0.380588353,-0.053804159,0.161082640,0.433335245,-0.063763946,0.168238848,0.463136554,-0.057176847,0.151837498,0.426675320,-0.011203701,0.141945779,0.405261725,-0.036927573,0.145804003,0.442899525,-0.038149375,0.150970757,0.470176905,-0.031373240
2025-11-27T03:13:23Z|1.100s,video,0.185611218,0.614656925,0.000000318,0.215374053,0.580028713,-0.032991000,0.226265937,0.519902587,-0.041529886,0.216107160,0.472118348,-0.046122797,0.196241856,0.433459371,-0.047908869,0.237481222,0.446344018,-0.021646967,0.243524134,0.372374743,-0.043376807,0.243361175,0.326378256,-0.056710534,0.243852362,0.284840971,-0.062788777,0.211320654,0.439152420,-0.017966302,0.220309868,0.356903702,-0.040397868,0.224001378,0.305174470,-0.052205566,0.229819119,0.261570543,-0.054901503,0.184341520,0.448175460,-0.018994771,0.179401249,0.421278954,-0.054126978,0.179416746,0.473619074,-0.060547028,0.184360161,0.502958715,-0.051911555,0.161360070,0.469778478,-0.022266384,0.157282338,0.447557628,-0.045068443,0.162693009,0.484298646,-0.041886114,0.167444974,0.509463012,-0.032144722
2025-11-27T03:13:24Z|1.200s,video,0.205336988,0.668472469,0.000000333,0.233841389,0.632430673,-0.028000735,0.244505107,0.568591118,-0.037817497,0.236931831,0.515732706,-0.045305286,0.217818692,0.476583153,-0.050660744,0.255725443,0.503912568,-0.021486081,0.266694844,0.426296741,-0.043053284,0.270839393,0.379537523,-0.055394188,0.273173273,0.337981522,-0.060907558,0.230008975,0.495000273,-0.020081876,0.243742973,0.407987654,-0.043432951,0.251034826,0.355872720,-0.054080784,0.257760137,0.312073141,-0.056046348,0.202771470,0.501991153,-0.022434536,0.199898019,0.460489661,-0.056779150,0.199860588,0.511406839,-0.059795931,0.202695906,0.544974983,-0.049299244,0.178296104,0.520697594,-0.026494820,0.176276535,0.486939937,-0.048608813,0.183450475,0.521093547,-0.043460917,0.188237593,0.548726201,-0.032485731
2025-11-27T03:13:26Z|1.300s,video,0.227503493,0.705413103,0.000000330,0.257782847,0.661385596,-0.013950230,0.271260619,0.597704649,-0.021008965,0.268885463,0.543237448,-0.030116091,0.248016208,0.505379379,-0.038299061,0.275233150,0.537206829,-0.005030430,0.289609969,0.466526657,-0.024136839,0.297300428,0.420003474,-0.037779897,0.303041756,0.376791060,-0.046690762,0.250277936,0.530426621,-0.011376354,0.261235625,0.447515279,-0.033354037,0.280373871,0.409284234,-0.043824069,0.297474384,0.374257088,-0.048054729,0.224867597,0.539790213,-0.020684084,0.225184113,0.486244023,-0.051962245,0.234597951,0.535607159,-0.050021380,0.239338547,0.572307289,-0.039379355,0.201350182,0.560191154,-0.031149223,0.204003274,0.518492520,-0.052890465,0.217068702,0.552058339,-0.045958389,0.223449826,0.580627322,-0.035606828
2025-11-27T03:56:09Z|1.400s,video,0.243881047,0.738855839,0.000000362,0.284389466,0.693082809,-0.006261994,0.302385628,0.630969763,-0.008071295,0.303746909,0.577247083,-0.014274701,0.285508573,0.538050771,-0.019731009,0.297733277,0.573527753,0.013051737,0.321562052,0.511597931,-0.001206441,0.335885435,0.474122375,-0.011833802,0.346539497,0.436499655,-0.018878721,0.276534826,0.561823726,0.004103179,0.295861274,0.486557573,-0.016349977,0.321271688,0.448854417,-0.027285544,0.342822552,0.415088445,-0.031105373,0.250650644,0.566001117,-0.008234263,0.265679747,0.520352125,-0.042190094,0.275168806,0.577964306,-0.043021336,0.274890423,0.621110141,-0.032116584,0.224513024,0.580284297,-0.020784903,0.241467267,0.541152656,-0.046835259,0.257069886,0.581094146,-0.042533796,0.259689987,0.615595341,-0.032319434
2025-11-27T03:56:12Z|1.500s,video,0.256035805,0.745125234,0.000000376,0.298192650,0.704402387,-0.006545012,0.315346241,0.637669086,-0.005811851,0.311216086,0.577178895,-0.008629857,0.286681592,0.543996572,-0.010637972,0.310018361,0.588611722,0.013879599,0.334437311,0.526079535,0.003290569,0.350411654,0.492627561,-0.003596961,0.362922370,0.459343076,-0.007530150,0.289123297,0.575497508,0.007393418,0.308608860,0.499875069,-0.010154131,0.332501471,0.461572677,-0.019060520,0.351994246,0.428362727,-0.021446425,0.263029575,0.577489913,-0.002155759,0.277167290,0.531488597,-0.034759849,0.283899516,0.589730740,-0.037391156,0.281502604,0.632351518,-0.027538562,0.236368597,0.589543283,-0.011534277,0.255872697,0.553660214,-0.036611628,0.267033160,0.595981359,-0.034187347,0.266010761,0.629579484,-0.025534784
2025-11-27T03:56:14Z|1.600s,video,0.259438008,0.746803463,0.000000437,0.300551385,0.703404307,-0.007276278,0.317989111,0.639200568,-0.007386510,0.313534230,0.581062853,-0.011195378,0.288777649,0.547196686,-0.014020223,0.311404377,0.592191815,0.015951809,0.336817324,0.535180509,0.004037220,0.353261530,0.503424346,-0.004142897,0.366868466,0.471863955,-0.008621350,0.291061640,0.579130411,0.009297094,0.312429219,0.509303033,-0.009204659,0.335535973,0.472067565,-0.019461021,0.355020344,0.439434081,-0.022480207,0.264587104,0.579306841,-0.000891891,0.282284588,0.542152584,-0.034530856,0.285633862,0.598611176,-0.038646434,0.280900836,0.638933718,-0.029549763,0.236959398,0.587068915,-0.011104444,0.260708570,0.560922027,-0.036840092,0.269948959,0.602899969,-0.035789199,0.266860545,0.633991838,-0.027944304
2025-11-27T03:56:16Z|1.700s,video,0.256713152,0.750096202,0.000000408,0.291835904,0.708284318,-0.008188011,0.307061493,0.640853524,-0.008300770,0.301710755,0.586090386,-0.011486423,0.277770370,0.553154528,-0.013746134,0.300911725,0.596539497,0.011812593,0.323328853,0.537136257,0.001565345,0.337853909,0.505375504,-0.004993519,0.348110110,0.472586274,-0.008640299,0.281689674,0.584848225,0.005198686,0.300164849,0.508523166,-0.010315407,0.323146343,0.472613513,-0.017390816,0.340802908,0.439049542,-0.018478237,0.256203085,0.586696863,-0.004773559,0.270267397,0.539911866,-0.036558487,0.276109308,0.599724591,-0.037993196,0.272039145,0.639502764,-0.027425027,0.229442492,0.596394539,-0.014807458,0.248352647,0.561084569,-0.039457392,0.258402348,0.604196548,-0.036068931,0.255262613,0.636015177,-0.026813965
2025-11-27T03:56:17Z|1.800s,video,0.233412117,0.751014590,0.000000446,0.269441545,0.714232922,-0.014142680,0.286873996,0.657986104,-0.019398831,0.282006741,0.608804405,-0.026666792,0.263462722,0.571605921,-0.032805011,0.286743194,0.598856628,-0.001894650,0.308894157,0.538485646,-0.017208595,0.321378678,0.504893661,-0.026743220,0.329537928,0.471332461,-0.031695966,0.266055852,0.587066770,-0.006040590,0.285154283,0.514045238,-0.025789883,0.304387301,0.474871635,-0.035380751,0.319079876,0.440938234,-0.037657622,0.239799187,0.589122415,-0.013238980,0.248875514,0.550383151,-0.044974636,0.255647063,0.606041551,-0.046196938,0.255431801,0.645542145,-0.035661027,0.213202357,0.601132810,-0.021233203,0.226440296,0.574735940,-0.044608038,0.238710180,0.613501489,-0.041030403,0.240812883,0.644830346,-0.031288162
2025-11-27T03:56:19Z|1.900s,video,0.222604454,0.761498332,0.000000427,0.254471302,0.719817162,-0.011653940,0.265696228,0.668280840,-0.017195709,0.265286088,0.621210694,-0.024457008,0.249303892,0.584578633,-0.029911665,0.265813887,0.610382676,-0.008078577,0.287210405,0.541851878,-0.023134425,0.297838718,0.507058740,-0.031883791,0.305836678,0.471345395,-0.036998317,0.243965939,0.600201666,-0.013490705,0.263043076,0.524200082,-0.038971271,0.278722346,0.480182886,-0.054402426,0.291356742,0.441097915,-0.061708689,0.219201982,0.604661405,-0.019917894,0.226338074,0.561761379,-0.050985120,0.233131453,0.615956724,-0.051981095,0.234819144,0.652379036,-0.042884916,0.194683477,0.622098625,-0.026873032,0.204062745,0.583273113,-0.047323499,0.217397049,0.620316923,-0.041871689,0.220039308,0.650595605,-0.032177873
2025-11-27T03:56:21Z|0.000s,video,0.588753045,0.649606228,0.000000972,0.549284756,0.567850649,-0.046710514,0.548050284,0.470556140,-0.048317391,0.575182974,0.403177738,-0.045848880,0.605701208,0.345778286,-0.040024910,0.550578952,0.399601519,0.014511484,0.562716722,0.303163528,-0.000135141,0.572978675,0.234463558,-0.014659631,0.587202311,0.178157419,-0.023933765,0.589569271,0.415987313,0.024010293,0.597542524,0.308042884,0.002179965,0.609118521,0.233539283,-0.021903062,0.624095142,0.177267253,-0.034213036,0.625783920,0.445239604,0.023091529,0.644798517,0.379288912,-0.031219732,0.628287613,0.455688477,-0.064427927,0.616144300,0.510571361,-0.070232421,0.653337538,0.471250385,0.019754756,0.662298441,0.439558744,-0.038955618,0.649544120,0.497314781,-0.068935461,0.636924386,0.542540789,-0.078984253
2025-11-27T03:56:22Z|0.120s,video,0.586283743,0.660037875,0.000000949,0.549613237,0.579310834,-0.062148709,0.550160170,0.486018211,-0.071909219,0.573344946,0.410985291,-0.075113922,0.601998806,0.345496356,-0.074004315,0.549075603,0.405210614,0.001086103,0.560919702,0.304933190,-0.017254140,0.573521256,0.235473901,-0.033424221,0.588557839,0.177692443,-0.043014560,0.587191820,0.420142233,0.019304136,0.597822428,0.311230898,-0.006769319,0.612053692,0.234778106,-0.030899420,0.626471281,0.174204737,-0.042150103,0.622151852,0.447876006,0.026211878,0.643492877,0.383521914,-0.031527534,0.626527071,0.458619922,-0.061049089,0.613034904,0.511357248,-0.062334448,0.652190506,0.469613552,0.029441977,0.659620345,0.439788640,-0.026853254,0.643403709,0.496270418,-0.052308220,0.629357934,0.539741755,-0.058317147
2025-11-27T03:56:24Z|0.240s,video,0.573269904,0.654340446,0.000000958,0.527482927,0.571804225,-0.048863467,0.525675356,0.477951288,-0.058849126,0.554119229,0.402703285,-0.066997133,0.583322585,0.340454012,-0.072055854,0.531916142,0.399631590,0.008512124,0.538897693,0.300817788,-0.013230953,0.550964355,0.230690017,-0.033810314,0.565495729,0.172348410,-0.047388427,0.568711221,0.412525505,0.015661253,0.575984538,0.304481626,-0.014392655,0.588105023,0.227150589,-0.041879050,0.601890028,0.164798290,-0.056439258,0.603430867,0.439545095,0.012567006,0.621062577,0.371216357,-0.044495706,0.604369164,0.446586967,-0.068620890,0.593269825,0.501309991,-0.068054706,0.634360552,0.464827776,0.005966512,0.637694478,0.431338549,-0.046919659,0.620319128,0.489732385,-0.065942623,0.610119641,0.533898413,-0.068603046
2025-11-27T03:56:25Z|0.360s,video,0.549424708,0.652303994,0.000000846,0.498299569,0.569462121,-0.046542782,0.496347129,0.468815386,-0.051288608,0.525678754,0.387972593,-0.052875306,0.552680433,0.325381100,-0.051087424,0.498830438,0.391620129,0.005653971,0.505288303,0.289918065,-0.015127632,0.514588952,0.219791666,-0.034943860,0.525414705,0.156875938,-0.048634995,0.538900793,0.399596781,0.014307531,0.543836832,0.291953743,-0.014054487,0.551685870,0.215165287,-0.039729189,0.562824726,0.150705367,-0.053725246,0.576163352,0.426280051,0.013734332,0.595104694,0.355927944,-0.042525582,0.575423777,0.435098380,-0.063471630,0.562308908,0.494030297,-0.060701866,0.608665466,0.457399726,0.009999425,0.610000312,0.424475700,-0.045593590,0.589750588,0.484549612,-0.064312965,0.577654839,0.529403865,-0.065638557
2025-11-27T03:56:27Z|0.480s,video,0.503514647,0.640914917,0.000000789,0.445279896,0.558292031,-0.025060365,0.441257209,0.454136997,-0.020984687,0.473300934,0.366717488,-0.019001450,0.500015855,0.312705517,-0.014933249,0.453630537,0.380589694,0.025432603,0.454540730,0.272532761,0.008308937,0.462179124,0.200723216,-0.010224077,0.472656310,0.134489477,-0.023808166,0.494347692,0.387257099,0.022228662,0.493358493,0.269921780,-0.002838130,0.497434080,0.188708544,-0.028817151,0.505424201,0.124746293,-0.044030882,0.532560527,0.412169516,0.011309240,0.544304311,0.332140982,-0.040703610,0.526050627,0.412437588,-0.060531694,0.515917242,0.476642072,-0.058430549,0.567708731,0.439985424,-0.001334217,0.563166797,0.402604789,-0.053211659,0.542972803,0.466845602,-0.069775142,0.533740163,0.517277062,-0.070614867
2025-11-27T03:56:28Z|0.600s,video,0.470346749,0.632987857,0.000000666,0.406457603,0.553501248,-0.009277384,0.400007844,0.450586081,-0.000663433,0.432515472,0.361793965,0.001927206,0.460106790,0.306308597,0.006128947,0.412776887,0.367685735,0.034965508,0.409627587,0.259762228,0.017767305,0.414173096,0.186812654,-0.001369718,0.421817064,0.119255245,-0.016077850,0.454546213,0.374591470,0.021324378,0.450818509,0.254490197,-0.004302688,0.450750142,0.170122430,-0.030922182,0.456078291,0.104487449,-0.047502637,0.493236393,0.400431693,0.001412585,0.504426897,0.316106796,-0.048222166,0.482634008,0.401304990,-0.061849739,0.471081614,0.467162699,-0.057094056,0.529497802,0.431309581,-0.019466091,0.523242533,0.389088273,-0.068954565,0.500558913,0.457875252,-0.080365337,0.490251482,0.510093629,-0.078279771
2025-11-27T03:56:30Z|0.720s,video,0.431123763,0.633974493,0.000000722,0.364587694,0.552209496,-0.006412287,0.356732011,0.449018300,0.002753284,0.389577717,0.360312551,0.003302584,0.418070436,0.297795475,0.005349738,0.370264053,0.361002266,0.047932524,0.361137599,0.252843231,0.030391725,0.362436712,0.177425712,0.008512620,0.368168592,0.109020442,-0.009116503,0.413740695,0.368166238,0.028404303,0.402862072,0.243804127,-0.000097504,0.400438040,0.154681385,-0.033696663,0.403634548,0.088348001,-0.055689640,0.454883486,0.393489093,0.001479535,0.458673626,0.302574128,-0.055171493,0.439675659,0.390029609,-0.077626325,0.430075198,0.458963513,-0.078273691,0.494257599,0.419969082,-0.026017239,0.480862945,0.381678045,-0.082445063,0.458128393,0.451990336,-0.100338660,0.447257429,0.505932271,-0.102968752
2025-11-27T03:56:31Z|0.840s,video,0.424453735,0.646605849,0.000000577,0.358137161,0.569169998,-0.017377049,0.350271940,0.461358666,-0.010592154,0.383046120,0.366400510,-0.007723581,0.408697903,0.305554569,-0.003002186,0.363140613,0.375019759,0.028026547,0.355860561,0.260948449,0.011337071,0.356221855,0.186570391,-0.006450448,0.361059278,0.119387835,-0.020596307,0.406784981,0.382211089,0.019376047,0.396995127,0.253627956,-0.007891664,0.394471407,0.169136837,-0.036627829,0.399092048,0.099999577,-0.055023968,0.447941631,0.408062458,0.004341352,0.452969313,0.314048201,-0.050996508,0.432666987,0.401229233,-0.071824335,0.423393726,0.470582008,-0.071428001,0.486305177,0.436395913,-0.011385106,0.475222111,0.392692953,-0.068718538,0.452017248,0.463956803,-0.087525226,0.441606730,0.518208385,-0.090559632
2025-11-27T03:56:32Z|0.960s,video,0.451331258,0.685180843,0.000000524,0.387208402,0.597940028,-0.015719935,0.381075054,0.489899635,-0.010714077,0.419892609,0.397165269,-0.010428369,0.445930958,0.341779798,-0.008369511,0.396424145,0.404761463,0.025546810,0.389488578,0.290331185,0.005458424,0.389633626,0.215911701,-0.015130665,0.395389020,0.144963622,-0.030870708,0.440604687,0.411837190,0.014534831,0.431124717,0.286798000,-0.014637478,0.427867502,0.202942580,-0.044649836,0.433341891,0.133081555,-0.063781515,0.482443452,0.438268989,-0.002280284,0.486720860,0.351700842,-0.055376273,0.461655200,0.435104907,-0.072929107,0.451034814,0.503312528,-0.070749119,0.521145344,0.471668094,-0.020266004,0.507529557,0.429876059,-0.070080012,0.483566940,0.494763106,-0.081910506,0.475489289,0.546629429,-0.080754340
2025-11-27T03:56:34Z|1.080s,video,0.511886954,0.755301595,0.000000579,0.455205590,0.667663217,-0.041602194,0.451959193,0.557745934,-0.046310984,0.480765253,0.470760792,-0.051261339,0.512153745,0.420587778,-0.054171074,0.459541380,0.466079295,0.014085318,0.462380290,0.355712742,-0.006804240,0.471307576,0.284749031,-0.026031200,0.482596755,0.219281957,-0.040048584,0.501998067,0.478162348,0.015261767,0.502152681,0.359056294,-0.015300427,0.508785129,0.280414462,-0.041424096,0.519830465,0.215434015,-0.055565756,0.542227507,0.510242641,0.006603238,0.558715999,0.427261353,-0.059028391,0.538247883,0.513578951,-0.085538745,0.527168810,0.580302179,-0.084956959,0.576055646,0.546067894,-0.004350349,0.574521065,0.507370532,-0.070352979,0.553230882,0.578194976,-0.093804546,0.544189692,0.632373631,-0.098022439
2025-11-27T03:56:35Z|1.200s,video,0.562296212,0.818396568,0.000000528,0.509421408,0.731391191,-0.035455808,0.507148743,0.614025593,-0.038217444,0.546858191,0.532225251,-0.040779438,0.585399926,0.486988008,-0.041377511,0.517903328,0.520466983,0.011745405,0.528946638,0.415749311,-0.007777227,0.543506145,0.348886222,-0.025463291,0.559495687,0.287158966,-0.038174771,0.560305715,0.534200251,0.012635466,0.566017091,0.421250522,-0.014961773,0.577974200,0.350633860,-0.037990417,0.594796896,0.289080769,-0.050252367,0.598535895,0.569869280,0.005329400,0.621286273,0.491266012,-0.054474369,0.598996162,0.574726641,-0.077091299,0.585754991,0.639601707,-0.075135812,0.630641997,0.612294018,-0.003589683,0.633589208,0.576401234,-0.064256653,0.611451387,0.643596590,-0.083810359,0.600841165,0.694168210,-0.085623987
2025-11-27T03:56:37Z|1.320s,video,0.616073549,0.894560575,0.000000579,0.571415365,0.806644440,-0.043235917,0.571487367,0.690845311,-0.054277491,0.609008253,0.603956580,-0.063271143,0.642994344,0.542081892,-0.069837436,0.581429541,0.594335377,-0.000599903,0.602714956,0.493999183,-0.022387465,0.622759819,0.432028770,-0.039656453,0.643263817,0.372856319,-0.050961401,0.624558806,0.606549621,0.003594539,0.640038788,0.494573474,-0.025272341,0.655862689,0.428027719,-0.044856522,0.675116658,0.367590964,-0.053435218,0.662396848,0.642881513,-0.000428441,0.695646167,0.573492169,-0.059421103,0.670002460,0.658365309,-0.074566402,0.650454164,0.722101629,-0.066570684,0.693578660,0.689489007,-0.006668516,0.707336962,0.646118045,-0.061802492,0.686039388,0.713639617,-0.072169065,0.671944499,0.765970945,-0.066919111
