time,capture_type,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2025-11-26T23:34:53Z|1.000s,video,0.148616821,0.513123691,0.000000568,0.174000531,0.505026102,-0.041225839,0.195223093,0.477373660,-0.066129409,0.219002217,0.456856221,-0.084210850,0.230856419,0.433639199,-0.100586429,0.181398943,0.367367536,-0.051992849,0.221368477,0.317013502,-0.072457880,0.255971700,0.299802095,-0.086019486,0.281128198,0.297509015,-0.092839092,0.178533018,0.365676939,-0.038164068,0.228345752,0.323923796,-0.055530798,0.266014218,0.322388142,-0.064080320,0.295077890,0.331041068,-0.067882091,0.183679119,0.377624959,-0.026698863,0.227020457,0.347345442,-0.040803395,0.254832864,0.345812112,-0.046304420,0.276930273,0.351694942,-0.048584793,0.191805586,0.397319883,-0.018381670,0.222852558,0.376430780,-0.027295446,0.243741900,0.374278665,-0.028668297,0.260154456,0.380021900,-0.027906323
2025-11-26T23:34:55Z|1.100s,video,0.150344253,0.514981508,0.000000336,0.154069364,0.451000392,0.000464756,0.171954617,0.389956743,-0.008690101,0.198788643,0.354245543,-0.019011529,0.222277343,0.332079768,-0.029523654,0.169421658,0.358509183,-0.026002128,0.205401108,0.311997533,-0.047457300,0.238431558,0.294392586,-0.059614897,0.261383057,0.294641435,-0.064980932,0.175694451,0.384628713,-0.035788268,0.220563114,0.338578045,-0.051718857,0.253783256,0.329176784,-0.054883856,0.275638670,0.334697098,-0.055573937,0.185220063,0.422504514,-0.045277394,0.226658240,0.378823161,-0.059832081,0.253961086,0.371730983,-0.059346069,0.271526009,0.373438060,-0.057570785,0.197228506,0.466882288,-0.054116473,0.226319939,0.440789938,-0.062989786,0.240298465,0.434771717,-0.059816390,0.248048097,0.435636699,-0.055959169
2025-11-26T23:34:56Z|1.200s,video,0.140605137,0.527906060,0.000000323,0.149327382,0.456887156,-0.000351690,0.167389542,0.394360006,-0.013260975,0.192996413,0.355949491,-0.026557542,0.218184724,0.334164500,-0.040414408,0.157451481,0.376631737,-0.044086263,0.194147885,0.331191003,-0.070067354,0.228493139,0.316507995,-0.082145527,0.251244605,0.317381293,-0.087311134,0.161970749,0.408517778,-0.055720776,0.210148871,0.364006609,-0.077675112,0.244091034,0.355216771,-0.079912521,0.261896431,0.363341302,-0.079711355,0.168571383,0.451110393,-0.066016555,0.209859774,0.408526957,-0.086011596,0.237823844,0.401012033,-0.083940566,0.251669824,0.404197067,-0.080355182,0.177209005,0.497469068,-0.075292028,0.202523947,0.470271945,-0.089842856,0.218145370,0.458283484,-0.087875918,0.225935727,0.456111491,-0.084121048
2025-11-26T23:34:59Z|1.400s,video,0.130485386,0.598730564,0.000000380,0.149644181,0.534089565,-0.006951749,0.177635074,0.488821179,-0.022402445,0.206605896,0.465442568,-0.036791179,0.229751185,0.457336783,-0.050431065,0.155698076,0.473349184,-0.050775234,0.181919485,0.433387488,-0.076345645,0.212248206,0.433776975,-0.090742528,0.233466104,0.442577660,-0.099474199,0.154221147,0.511224151,-0.060334913,0.198777243,0.487835437,-0.086940467,0.233334601,0.490939766,-0.095232353,0.251257151,0.500815988,-0.100249514,0.156430364,0.559055328,-0.068192504,0.200554475,0.549448550,-0.087741323,0.207513675,0.550698280,-0.084409788,0.196063235,0.550467134,-0.081632622,0.159387037,0.607287288,-0.076564193,0.187809139,0.608671010,-0.091384143,0.192563742,0.600150824,-0.088983104,0.184482589,0.588881314,-0.085890301
2025-11-26T23:35:01Z|1.500s,video,0.122829556,0.606972456,0.000000469,0.139615893,0.547033548,-0.003668562,0.168081880,0.503797293,-0.018803556,0.195395157,0.480154395,-0.033819448,0.217387140,0.468041390,-0.047836769,0.146456063,0.485076785,-0.046636198,0.174725860,0.444020987,-0.073796973,0.206582949,0.432682276,-0.090208992,0.229358122,0.433334261,-0.100544311,0.147130221,0.515755057,-0.058796357,0.192531794,0.484962940,-0.086348310,0.226294652,0.483600736,-0.095224865,0.246099666,0.488338232,-0.100813113,0.151099443,0.557367206,-0.069114298,0.199314192,0.540680230,-0.088461027,0.198415548,0.548616588,-0.081537329,0.182873234,0.552863002,-0.076553844,0.157164142,0.601930618,-0.080039531,0.187982023,0.598968804,-0.093500420,0.186244428,0.597080410,-0.088076934,0.173723623,0.592575550,-0.083140977
2025-11-26T23:35:02Z|1.600s,video,0.122652866,0.615093112,0.000000427,0.135121763,0.557363868,-0.001136536,0.157309040,0.509851098,-0.013346829,0.181002006,0.480838448,-0.025936058,0.204028577,0.463382393,-0.038719844,0.141375482,0.495838821,-0.040387545,0.167110682,0.451052845,-0.065986350,0.195440546,0.430012584,-0.080907747,0.217298508,0.421886265,-0.089689396,0.147258371,0.519972384,-0.051936127,0.182505369,0.478421777,-0.076326922,0.217002302,0.464880526,-0.085794598,0.242145568,0.462792426,-0.091523699,0.154432297,0.555378795,-0.061730105,0.190573141,0.523406386,-0.080587134,0.204816401,0.519184411,-0.080200963,0.209144235,0.516816437,-0.079533435,0.163311034,0.595604002,-0.071263976,0.184910104,0.586887836,-0.085093647,0.190205410,0.579589963,-0.084197253,0.188722447,0.572404802,-0.082593575
2025-11-26T23:35:04Z|1.700s,video,0.123187222,0.601149023,0.000000430,0.134827971,0.544288039,0.000144497,0.156484798,0.498436660,-0.010597920,0.179054052,0.470773548,-0.022133101,0.200253144,0.450966090,-0.033633750,0.142214000,0.483988583,-0.037266508,0.168997645,0.436725825,-0.062161844,0.200790942,0.423310518,-0.076265655,0.221799225,0.423852801,-0.083699986,0.149348512,0.509173095,-0.049101047,0.183559075,0.468697131,-0.073261008,0.221600845,0.459906101,-0.082388118,0.246003479,0.464134961,-0.087262489,0.157506272,0.545664012,-0.059115086,0.192068592,0.515455961,-0.077885218,0.210992977,0.513743818,-0.077600040,0.216487691,0.515105188,-0.076294549,0.167778939,0.585401595,-0.068615630,0.189424321,0.572378278,-0.081169322,0.197581038,0.568046927,-0.078166582,0.197328746,0.566540718,-0.074609324
2025-11-26T23:35:05Z|1.800s,video,0.124902092,0.590976596,0.000000501,0.135962978,0.532366335,-0.003657811,0.158538833,0.486467868,-0.019621091,0.185436085,0.458690673,-0.035026509,0.210868150,0.441226214,-0.050605845,0.141089678,0.470494717,-0.053597655,0.167422846,0.420330793,-0.081713095,0.201511264,0.404668033,-0.096991189,0.226373389,0.402700394,-0.105276316,0.146741495,0.498952866,-0.064971954,0.188459486,0.458860397,-0.092952430,0.226960480,0.453127980,-0.101614244,0.250124693,0.458719015,-0.106301382,0.155166537,0.537915111,-0.073979236,0.198304564,0.507143199,-0.094481081,0.218222395,0.505479634,-0.093016401,0.222572565,0.506984174,-0.091497704,0.166176066,0.579718709,-0.082639858,0.191633821,0.564377308,-0.096114717,0.197547629,0.560332954,-0.092681348,0.194154531,0.558569193,-0.089160152
2025-11-26T23:35:07Z|1.900s,video,0.121100023,0.590920687,0.000000532,0.133224770,0.530973434,-0.003840569,0.158668995,0.486069828,-0.021894507,0.186232254,0.458379477,-0.039656855,0.210373491,0.439604402,-0.057082064,0.139013618,0.466039538,-0.059818637,0.170485094,0.418096423,-0.090885513,0.207395047,0.408180654,-0.107357115,0.232021481,0.412449956,-0.116467185,0.141230687,0.496308416,-0.073211022,0.186474472,0.455631196,-0.104912430,0.226568371,0.452558994,-0.113752507,0.248360664,0.463461131,-0.118530586,0.147824764,0.538277268,-0.083962716,0.194637388,0.511717796,-0.106719814,0.204470769,0.518790245,-0.101110585,0.195348963,0.527721822,-0.096600637,0.157557309,0.582276881,-0.094751328,0.188322529,0.570032835,-0.110206768,0.192702845,0.569102466,-0.104634404,0.183931187,0.569960475,-0.099274568
2025-11-26T23:35:13Z|0.360s,video,0.467566580,0.918955803,-0.000000028,0.433283836,0.852512836,-0.008413727,0.419578224,0.794440806,-0.004419344,0.419749051,0.752198040,0.000158124,0.430670083,0.720541596,0.006872321,0.464680910,0.769730210,0.027707465,0.481528878,0.721458912,0.039241172,0.477036893,0.724013686,0.041906983,0.470961124,0.734828711,0.043459691,0.488560885,0.787563801,0.035194039,0.507239223,0.743643641,0.049048096,0.499285817,0.756116450,0.048096657,0.490958095,0.774782181,0.046330303,0.506237209,0.807763696,0.040192243,0.526587486,0.769644082,0.053163510,0.519424081,0.779413760,0.052802756,0.511259854,0.796086192,0.050694745,0.520247281,0.829432368,0.044096895,0.536840260,0.797014236,0.057628751,0.532629371,0.802370131,0.062803566,0.527729213,0.812976003,0.065015852
2025-11-26T23:35:15Z|0.480s,video,0.475885779,0.934452891,0.000000206,0.440249413,0.871158123,-0.010451266,0.424862891,0.816933751,-0.003926465,0.419457495,0.774909794,0.004100235,0.418249398,0.739783883,0.014348193,0.477977216,0.778412580,0.041355539,0.486324966,0.739292979,0.064311869,0.487484723,0.720020175,0.073579676,0.487095088,0.711836219,0.079080068,0.498793095,0.799425602,0.054340761,0.517388105,0.755724669,0.077660188,0.511160910,0.755222082,0.080598809,0.504424453,0.765243590,0.082621828,0.512562990,0.819470108,0.064551800,0.535083234,0.785434127,0.084986046,0.528594732,0.785091877,0.085289061,0.519393563,0.798220336,0.084494464,0.522830009,0.839727342,0.073174141,0.538838744,0.813813031,0.090022415,0.536891758,0.809366524,0.093476944,0.534006417,0.810625613,0.095293030
2025-11-26T23:35:16Z|0.600s,video,0.475808114,0.931898117,0.000000273,0.439783245,0.874012947,-0.011864454,0.422383636,0.822836995,-0.007095075,0.413614511,0.784791231,-0.001335341,0.408210605,0.753088295,0.006450693,0.472067058,0.774054050,0.042127009,0.479679793,0.735575914,0.064901561,0.481742442,0.716973543,0.075451389,0.481656581,0.710196614,0.082415968,0.492217571,0.795525193,0.054567978,0.508064449,0.751919746,0.078598782,0.501932859,0.753592849,0.084384993,0.496805221,0.763147056,0.089484237,0.506862402,0.816008329,0.063525446,0.527430058,0.782640040,0.083001472,0.523682773,0.782580554,0.084912322,0.517565548,0.795403361,0.086375393,0.518362522,0.836620569,0.070632599,0.531587839,0.810241044,0.085278578,0.531470895,0.804730237,0.088431716,0.530947566,0.805030167,0.091161467
2025-11-26T23:35:35Z|0.000s,video,0.740770996,0.490243942,-0.000000014,0.741773903,0.459798813,0.000699250,0.742909908,0.432353199,-0.000762936,0.745849907,0.414722592,-0.003105152,0.750870526,0.403801709,-0.005844174,0.735360086,0.438746005,-0.003252475,0.742536962,0.419263780,-0.006581435,0.749392450,0.413848490,-0.009196118,0.753344595,0.412880272,-0.011290169,0.735479951,0.450938970,-0.006154750,0.745209098,0.439319760,-0.009550475,0.749386430,0.441797525,-0.011150995,0.749899328,0.446009338,-0.013112121,0.737503409,0.463737071,-0.009016353,0.746761143,0.453575462,-0.011636574,0.749876976,0.455908269,-0.010846273,0.749940455,0.459164500,-0.010982631,0.740541101,0.475684166,-0.011825599,0.746388257,0.467147648,-0.012990919,0.749225616,0.467916250,-0.011513215,0.749458849,0.471037954,-0.010823245
2025-11-26T23:35:36Z|0.100s,video,0.740569770,0.493404984,0.000000087,0.742087781,0.467853695,-0.002725608,0.742183745,0.442043662,-0.001505227,0.739599705,0.424844205,-0.000548393,0.734376669,0.412777245,0.000838718,0.739671707,0.440065145,0.005277192,0.737784743,0.424386501,0.004453795,0.737538338,0.415975720,0.003051361,0.737520456,0.408986688,0.002089732,0.741839290,0.446964025,0.005889181,0.747482479,0.434174240,0.003851388,0.752831459,0.425350547,0.000584311,0.757255375,0.417466223,-0.001595858,0.743517935,0.455648750,0.005560519,0.748170257,0.452982128,0.001097171,0.746644735,0.459273636,-0.002322795,0.744855523,0.463481545,-0.003315609,0.745316029,0.463574857,0.005200885,0.747663975,0.460762858,0.002044251,0.746323287,0.465272099,0.000543969,0.744774461,0.468402326,0.000184648
2025-11-26T23:35:38Z|0.200s,video,0.736034632,0.502866745,0.000000011,0.733346641,0.476325482,-0.001983563,0.732868195,0.449588001,-0.002124604,0.730342627,0.431107432,-0.002347165,0.724786460,0.418501973,-0.002161599,0.735759258,0.451459229,0.001134007,0.742044270,0.440092713,-0.001322744,0.744065702,0.437138975,-0.003755810,0.744304240,0.434141725,-0.005446500,0.740495384,0.459144145,0.000824412,0.750538409,0.451436758,-0.001359745,0.753407001,0.449971735,-0.003706102,0.754157722,0.447529942,-0.005728106,0.745585859,0.467654824,0.000033695,0.751671255,0.464610457,-0.003041539,0.749480307,0.468691617,-0.004167409,0.746424973,0.471351206,-0.004486229,0.750218511,0.475728214,-0.000797668,0.754012465,0.472355902,-0.002242521,0.751116872,0.476750493,-0.001657042,0.748553395,0.480123192,-0.000965532
2025-11-26T23:35:39Z|0.300s,video,0.731550574,0.513787985,-0.000000045,0.729145646,0.485979229,-0.002305229,0.730305195,0.457209110,-0.002693400,0.727856100,0.437524319,-0.003378118,0.721257210,0.425258547,-0.003949592,0.735734105,0.462226719,0.001005793,0.750641704,0.453514934,-0.001602630,0.755581439,0.450358182,-0.004190159,0.757195592,0.448183715,-0.006184324,0.740404725,0.471764863,0.000526414,0.747247636,0.472992480,-0.002333154,0.743921936,0.477080703,-0.004613340,0.740003347,0.479004294,-0.006495893,0.744360149,0.482776135,-0.000461607,0.748442352,0.483724952,-0.003444584,0.745866954,0.487616330,-0.003885304,0.742463768,0.490002036,-0.003986290,0.747233331,0.492909878,-0.001593639,0.749262571,0.493054509,-0.002923741,0.746124685,0.496631056,-0.002097781,0.743615925,0.498986125,-0.001231436
2025-11-26T23:35:41Z|0.400s,video,0.725550652,0.522227645,-0.000000047,0.724531174,0.493813187,-0.001939083,0.727698743,0.464171112,-0.003609467,0.725093663,0.443987250,-0.005592594,0.718346357,0.430408299,-0.007242752,0.730424643,0.469497144,-0.004427266,0.750031650,0.461045504,-0.009842312,0.753779352,0.459670186,-0.012753178,0.752892494,0.458735645,-0.014368976,0.733841479,0.482496679,-0.006252031,0.748679876,0.478991389,-0.011206836,0.743027091,0.484224886,-0.011578289,0.736452162,0.487142205,-0.011796804,0.736993670,0.496422201,-0.008468369,0.749425411,0.491266876,-0.012756460,0.744170666,0.496028870,-0.010449599,0.738165259,0.499134630,-0.008616541,0.738846421,0.509276867,-0.010811827,0.748307467,0.504714251,-0.012294872,0.743497014,0.508714736,-0.009626085,0.738358498,0.511723578,-0.007619564
2025-11-26T23:35:42Z|0.500s,video,0.724302649,0.525678635,-0.000000016,0.723038375,0.496244639,-0.001142308,0.726627648,0.466649145,-0.002131510,0.724541545,0.446369082,-0.003667783,0.718290985,0.433059812,-0.004951226,0.729327321,0.471352875,-0.001817977,0.746677458,0.462893307,-0.005623734,0.752232671,0.459886223,-0.007993855,0.755193591,0.457632154,-0.009730866,0.732657373,0.483988792,-0.003972638,0.748572588,0.479524672,-0.008384404,0.743852139,0.483492255,-0.009040476,0.738128364,0.486568630,-0.009400369,0.735614419,0.497634590,-0.006429243,0.748548329,0.492996305,-0.010117630,0.743793368,0.496655554,-0.008173844,0.738368750,0.499538988,-0.006671858,0.737302125,0.510440350,-0.009046243,0.747301280,0.506881833,-0.010018796,0.742974639,0.509981811,-0.007656891,0.737926126,0.512699664,-0.006029645
2025-11-26T23:35:44Z|0.600s,video,0.724347413,0.528016567,-0.000000011,0.723052979,0.497726172,-0.001961803,0.726609647,0.466514230,-0.002799828,0.724747181,0.445301980,-0.003917167,0.718124151,0.431829214,-0.004728621,0.729083896,0.472870380,-0.001222871,0.744680703,0.464130074,-0.004686065,0.751838088,0.460490435,-0.007310647,0.756605208,0.458448499,-0.009354177,0.733273745,0.484472394,-0.002511477,0.745804608,0.481736034,-0.006869114,0.741700530,0.485709488,-0.008144792,0.736623883,0.489571750,-0.008975117,0.736887634,0.497263521,-0.004197827,0.747471988,0.494137913,-0.007837289,0.743224978,0.497350752,-0.006538538,0.738307536,0.500479817,-0.005486899,0.739282608,0.509497166,-0.006115173,0.746782243,0.507418215,-0.007260730,0.742483556,0.510399520,-0.005539715,0.738103688,0.512835383,-0.004306515
2025-11-26T23:35:46Z|0.700s,video,0.724088609,0.529395223,-0.000000021,0.722631633,0.497783363,-0.001461466,0.726538122,0.466395169,-0.002296173,0.725171745,0.444988877,-0.003519488,0.718611658,0.431470752,-0.004276405,0.728595912,0.472091407,-0.001445526,0.746554017,0.462900192,-0.005439097,0.751694083,0.460264653,-0.008033282,0.753794968,0.458943188,-0.009776827,0.732578516,0.484241813,-0.003055299,0.747106314,0.480710536,-0.007173054,0.742606103,0.484691143,-0.007777249,0.737274051,0.488254607,-0.008244561,0.736091077,0.497535884,-0.005094896,0.748336673,0.493763387,-0.008307819,0.743552566,0.496793985,-0.006421932,0.738309741,0.499623597,-0.005133045,0.738380611,0.510314941,-0.007374006,0.747404873,0.507637203,-0.007905047,0.742574275,0.510416150,-0.005685781,0.737537682,0.512769699,-0.004242576
2025-11-26T23:35:47Z|0.800s,video,0.725587368,0.528965056,-0.000000022,0.723394454,0.497111648,-0.001454989,0.726387620,0.464926511,-0.001820534,0.725161314,0.443402648,-0.002497113,0.718950510,0.430241793,-0.002668577,0.729543149,0.472553104,-0.000011904,0.746043444,0.461857527,-0.002969490,0.751351237,0.458845824,-0.005117668,0.753604770,0.458305508,-0.006562836,0.734324217,0.484103620,-0.000998394,0.745162189,0.480418772,-0.004136173,0.740862429,0.483672976,-0.004804628,0.736071348,0.487871826,-0.005382990,0.738388121,0.496214837,-0.002444660,0.747082531,0.492707670,-0.004761039,0.742703617,0.495366305,-0.003379981,0.738243759,0.498674095,-0.002499492,0.741500139,0.507582843,-0.004107786,0.747088611,0.505319893,-0.003951509,0.742479026,0.508235931,-0.001927554,0.738601387,0.511091650,-0.000602097
2025-11-26T23:35:49Z|0.900s,video,0.725088358,0.529765964,-0.000000024,0.722891271,0.497697085,-0.001718517,0.725721121,0.465628773,-0.002463836,0.724446356,0.443750709,-0.003423626,0.718235910,0.430295318,-0.003875820,0.728113651,0.473998368,-0.001129181,0.744582117,0.463678390,-0.004490851,0.749189615,0.460754097,-0.006805199,0.750833631,0.460202217,-0.008276149,0.732905388,0.486455441,-0.002102144,0.744905293,0.481042147,-0.005384406,0.740979314,0.483819306,-0.005945622,0.736434639,0.488120466,-0.006442680,0.737173557,0.499000072,-0.003479719,0.746762395,0.493696690,-0.005788297,0.742810905,0.495934516,-0.004059375,0.738824129,0.499505639,-0.002912963,0.740501463,0.510586083,-0.005082603,0.746823192,0.506620824,-0.004711528,0.742811322,0.508909225,-0.002299931,0.739471614,0.511980295,-0.000723883
