time,capture_type,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2025-11-26T23:40:43Z|1.000s,video,0.092466250,0.598875999,0.000000581,0.110781237,0.529573381,0.001100352,0.147948369,0.486796319,-0.014222720,0.187693000,0.475452185,-0.029242666,0.217155889,0.472471952,-0.044027109,0.142991632,0.447035223,-0.050610699,0.206977531,0.429388136,-0.070635334,0.242848530,0.423965871,-0.081638940,0.272597462,0.421373188,-0.089262150,0.148499578,0.492307663,-0.061535556,0.216748863,0.469701886,-0.081104115,0.258260548,0.462318569,-0.085291244,0.290696859,0.458152354,-0.090226531,0.156898052,0.542140603,-0.068389833,0.221373796,0.526195407,-0.077679224,0.205418915,0.532877922,-0.061673671,0.182155162,0.540302634,-0.051814299,0.165877894,0.590266645,-0.075615570,0.211270630,0.571736872,-0.078580156,0.197540328,0.574161172,-0.063959569,0.179181099,0.579305232,-0.053227857
2025-11-26T23:40:46Z|1.100s,video,0.096943498,0.609846771,0.000000540,0.115483195,0.535484791,0.009848323,0.153349832,0.492518932,-0.007219128,0.191399738,0.474183142,-0.023841072,0.222844973,0.462454915,-0.040574979,0.144811630,0.455986917,-0.067423731,0.209259287,0.436848521,-0.085245699,0.244374245,0.429913342,-0.090696134,0.274236977,0.423840761,-0.095222861,0.148904502,0.502741635,-0.082709238,0.220142782,0.476174057,-0.100692101,0.260560364,0.467669338,-0.097784862,0.291767299,0.462734044,-0.099519804,0.157670721,0.552113533,-0.091294445,0.224082977,0.531992137,-0.093140699,0.208086297,0.539421260,-0.067740321,0.184692770,0.549631357,-0.055290267,0.167771056,0.600050390,-0.099794224,0.215188056,0.578389227,-0.096331485,0.200551093,0.579765737,-0.076413319,0.181042969,0.587190449,-0.064306960
2025-11-26T23:40:50Z|1.200s,video,0.098538622,0.622344434,0.000000549,0.116653904,0.548671722,0.007634624,0.154738158,0.504559219,-0.009714774,0.194676653,0.488405436,-0.026815020,0.226690650,0.479929507,-0.044459239,0.146836966,0.468501538,-0.062818922,0.210900247,0.448770970,-0.083544180,0.247122288,0.442265302,-0.094106220,0.278653026,0.436465651,-0.102188893,0.153686941,0.513937235,-0.077676043,0.223240793,0.486394316,-0.096005961,0.263461769,0.477137744,-0.096401751,0.295119047,0.470470518,-0.100587256,0.164107189,0.562696397,-0.086649217,0.228362799,0.543242991,-0.089438722,0.210437238,0.551804960,-0.066403598,0.186575055,0.561899841,-0.055418734,0.175306857,0.609893441,-0.095839597,0.218525276,0.590409935,-0.093651518,0.201260746,0.592542231,-0.074792936,0.181535751,0.598501146,-0.063248500
2025-11-26T23:40:53Z|1.300s,video,0.099349141,0.622918904,0.000000570,0.115033217,0.549828172,0.006083363,0.152603701,0.504387558,-0.008754678,0.193519086,0.488225043,-0.023403738,0.226070285,0.481597245,-0.037904441,0.146321788,0.468567967,-0.054869797,0.212261543,0.446750879,-0.072407201,0.247604579,0.439279944,-0.079453565,0.276472062,0.434329957,-0.084595762,0.153277189,0.514347315,-0.067985788,0.224921912,0.486799240,-0.083928429,0.265147448,0.477565885,-0.083210006,0.296033561,0.470760047,-0.085894302,0.162487626,0.563986480,-0.076040491,0.229660720,0.541210592,-0.080372989,0.213712603,0.551293969,-0.059813883,0.190366447,0.561502635,-0.048824955,0.172006786,0.612558961,-0.084152274,0.219717428,0.590469241,-0.083439030,0.205692381,0.593887091,-0.066352785,0.186543047,0.600564182,-0.055016004
2025-11-26T23:40:56Z|1.400s,video,0.098823957,0.618949890,0.000000551,0.114784956,0.541507363,0.010557269,0.152777001,0.496859372,-0.003570677,0.194183573,0.480673373,-0.017867934,0.227380693,0.475252569,-0.032214709,0.146568745,0.460530728,-0.055131890,0.213466391,0.440505207,-0.067700602,0.248120159,0.434922159,-0.069366023,0.275684059,0.430152178,-0.071336024,0.155374274,0.505475760,-0.069698863,0.227001905,0.479487181,-0.079393528,0.265573561,0.472738087,-0.073859580,0.294612020,0.466628015,-0.074545041,0.165850401,0.554269195,-0.078341812,0.229806840,0.531944036,-0.074942701,0.213421956,0.543501675,-0.051223274,0.190092251,0.554354787,-0.040803406,0.176569387,0.602785289,-0.086924225,0.218632042,0.584496319,-0.080227204,0.203712046,0.588761926,-0.061635714,0.185146704,0.594770551,-0.050971679
2025-11-26T23:41:00Z|1.500s,video,0.097814620,0.619666159,0.000000550,0.113851450,0.546723306,0.005562483,0.151030600,0.500661790,-0.009475308,0.191721976,0.485900074,-0.024784163,0.223736137,0.481786072,-0.039986417,0.147412583,0.462064087,-0.052396547,0.212724879,0.442169666,-0.070618384,0.247882932,0.436355829,-0.078910932,0.276960462,0.431800425,-0.085197359,0.153846234,0.506089389,-0.065821446,0.223557383,0.480680227,-0.082284927,0.262849718,0.472931445,-0.082847118,0.293131828,0.466470718,-0.086592123,0.162698433,0.555023968,-0.074552342,0.228664309,0.536341310,-0.079867452,0.212593004,0.547369957,-0.060685277,0.189174518,0.557411671,-0.050665002,0.172118977,0.603451729,-0.083494626,0.217887491,0.585865855,-0.083696611,0.203666806,0.590467393,-0.067777179,0.184960306,0.596313179,-0.057393268
2025-11-26T23:41:03Z|1.600s,video,0.099158734,0.628305078,0.000000566,0.115443788,0.556175172,0.003477883,0.150670260,0.508089960,-0.011445666,0.189648047,0.491555661,-0.026914624,0.219613969,0.484540135,-0.042364452,0.148139209,0.468932003,-0.049347557,0.211093724,0.449997187,-0.069379494,0.246611327,0.443646073,-0.080924086,0.276434362,0.438535899,-0.089537568,0.153525323,0.512874126,-0.062176496,0.222604021,0.489002198,-0.081581250,0.265143037,0.479947239,-0.086573273,0.298470378,0.473354638,-0.092943430,0.162352204,0.562310934,-0.070816457,0.226946145,0.543551385,-0.080055155,0.210729331,0.552709937,-0.064726368,0.187326521,0.562307835,-0.056050599,0.172297820,0.609880328,-0.079676814,0.217482820,0.589873314,-0.083659910,0.204448804,0.592957854,-0.070364296,0.186441407,0.598640501,-0.060928460
2025-11-26T23:41:06Z|1.700s,video,0.097157009,0.636972129,0.000000565,0.114911385,0.569593132,-0.005478225,0.152469158,0.516101539,-0.020029897,0.192156315,0.492935359,-0.032738328,0.223794982,0.483465493,-0.044950206,0.149395272,0.475796878,-0.052241847,0.211600065,0.461366326,-0.077836119,0.249919027,0.459133387,-0.094396971,0.282263815,0.455510914,-0.105894223,0.154734492,0.511495113,-0.061311223,0.224944934,0.492587507,-0.084349625,0.264891446,0.486990184,-0.092117175,0.295154989,0.479786605,-0.099428602,0.162287578,0.557147980,-0.068039343,0.224847347,0.545579731,-0.085069217,0.211074725,0.557537258,-0.076415531,0.190766960,0.565140307,-0.070102468,0.170731455,0.606795192,-0.075273596,0.213283613,0.593292415,-0.086891957,0.203253627,0.596837759,-0.079586245,0.188635945,0.601083517,-0.073087759
2025-11-26T23:41:10Z|1.800s,video,0.095840424,0.628535867,0.000000601,0.113856241,0.557389677,0.002666202,0.151162013,0.509216428,-0.013542401,0.190486044,0.494236737,-0.030007210,0.221740067,0.489626765,-0.046605103,0.144971669,0.467504114,-0.053323232,0.207305774,0.450500965,-0.074545898,0.243765056,0.446082264,-0.085312493,0.273464739,0.442664504,-0.093616500,0.150655955,0.506867588,-0.067198776,0.220263407,0.485284388,-0.086250879,0.260753512,0.480743825,-0.088980548,0.291675508,0.474788904,-0.094248325,0.158071041,0.554964900,-0.077290043,0.222215027,0.535979629,-0.087209918,0.206244349,0.550821185,-0.071241245,0.184020132,0.562450290,-0.062710822,0.166917503,0.605663955,-0.087642580,0.207736894,0.588230610,-0.093696341,0.195553362,0.592727602,-0.081914090,0.179869398,0.598075926,-0.073873267
2025-11-26T23:41:13Z|1.900s,video,0.103668198,0.636675179,0.000000548,0.129974753,0.582649946,-0.007615763,0.158768117,0.531524658,-0.021512456,0.187029675,0.504295945,-0.034226838,0.209078074,0.486263871,-0.047016501,0.149956420,0.472046763,-0.039120145,0.206858188,0.457771242,-0.062998973,0.243453860,0.452960521,-0.078816250,0.272265971,0.450624526,-0.088858590,0.147685617,0.491016328,-0.046509739,0.206492811,0.470988125,-0.067703173,0.244068950,0.463350654,-0.076545782,0.272794187,0.460755974,-0.082530245,0.148063779,0.527663648,-0.053357743,0.198382631,0.503131151,-0.074241273,0.214377508,0.493299663,-0.078064434,0.225337446,0.485678673,-0.079605892,0.151763096,0.573269606,-0.059980381,0.189681217,0.564010680,-0.076811887,0.200646877,0.563799798,-0.077712044,0.206554011,0.564819098,-0.076627813
2025-11-26T23:41:17Z|0.000s,video,0.523330450,0.780993342,0.000001542,0.456612319,0.722356915,-0.084174857,0.444985271,0.609546959,-0.113637961,0.481453657,0.534694254,-0.136305332,0.526518941,0.474519342,-0.156296059,0.461255461,0.472447932,-0.038334105,0.464960039,0.345089823,-0.079130538,0.470632941,0.251120299,-0.113060676,0.484188467,0.174656600,-0.136294574,0.515860736,0.479353547,-0.029856028,0.518216372,0.332717925,-0.076169319,0.520553946,0.225849956,-0.121680409,0.525938869,0.141143471,-0.150267407,0.565937340,0.511407554,-0.034369368,0.572563291,0.389298022,-0.115409173,0.559340358,0.476606339,-0.164121121,0.549519420,0.549345315,-0.178357854,0.610303760,0.551069498,-0.044096839,0.607087851,0.489089906,-0.124055840,0.591968894,0.548993528,-0.163129315,0.578899026,0.613806009,-0.178794771
2025-11-26T23:41:20Z|0.120s,video,0.534305334,0.791834354,0.000001251,0.463546067,0.721723497,-0.074918881,0.450227559,0.613176227,-0.100613438,0.489404440,0.533021510,-0.124691486,0.539573371,0.475748390,-0.145333946,0.481338173,0.462231845,-0.012854792,0.485202432,0.327497393,-0.045086507,0.490704596,0.231994271,-0.070127681,0.500011861,0.159077346,-0.087186828,0.532712817,0.470986456,-0.011211622,0.533796370,0.308330387,-0.048601579,0.536881506,0.198655009,-0.081274368,0.541377068,0.111912400,-0.099603429,0.578410685,0.504897952,-0.024667567,0.583423913,0.388732314,-0.103289090,0.561260521,0.484190166,-0.144017190,0.546088159,0.561110377,-0.150919542,0.620127499,0.544255376,-0.043853514,0.613187969,0.483557910,-0.122040078,0.587305963,0.546315432,-0.158277869,0.565880537,0.608647346,-0.171538830
2025-11-26T23:41:23Z|0.240s,video,0.543877482,0.787114978,0.000001183,0.471802145,0.690273166,-0.037328940,0.462560833,0.582699895,-0.054897070,0.505224347,0.497933000,-0.082217790,0.556876719,0.435682714,-0.108755574,0.503731549,0.441808581,0.024139080,0.506988764,0.307488889,-0.004305127,0.514610410,0.210493863,-0.029918374,0.527118862,0.135925084,-0.049114972,0.551436365,0.459924132,0.001782515,0.557230473,0.296947956,-0.036599666,0.564975202,0.187243044,-0.072885051,0.574543118,0.105895877,-0.094553314,0.595451593,0.500428677,-0.032782402,0.606360316,0.390584022,-0.109102815,0.575340629,0.484360963,-0.142401069,0.554490209,0.557846069,-0.146078154,0.635276675,0.545413196,-0.070697784,0.627019048,0.486794978,-0.142375067,0.594005764,0.557240963,-0.166808560,0.570772111,0.618221104,-0.173040420
2025-11-26T23:41:27Z|0.360s,video,0.549143076,0.789010167,0.000000854,0.477086365,0.683684051,-0.018310396,0.470939666,0.563185573,-0.027399298,0.511587381,0.475675613,-0.048282590,0.557322562,0.439566046,-0.069974542,0.528039098,0.439633191,0.023410682,0.529760182,0.314724684,-0.006474540,0.536557376,0.226264119,-0.035884634,0.549373329,0.152754933,-0.060615256,0.572309196,0.467530429,-0.006386783,0.576748431,0.318735838,-0.050167222,0.580198109,0.218035698,-0.093899295,0.590357959,0.142200649,-0.123425581,0.612920105,0.517517328,-0.043774642,0.619992912,0.407932192,-0.116564974,0.577749610,0.495456249,-0.143457159,0.554428458,0.566323042,-0.146360949,0.649723649,0.571754396,-0.082773373,0.623611033,0.519780934,-0.150100231,0.585118890,0.586200237,-0.168328017,0.570354402,0.641821504,-0.171732247
2025-11-26T23:41:30Z|0.480s,video,0.547298789,0.764629126,0.000000237,0.494671047,0.640687764,-0.006150991,0.486732334,0.506732285,-0.016248377,0.515430152,0.439396471,-0.035962801,0.551771820,0.481965363,-0.056463972,0.562071443,0.426811665,0.004566899,0.548242927,0.330050826,-0.026866198,0.537246466,0.265810162,-0.049696703,0.528994083,0.210617989,-0.068166673,0.606361747,0.451860249,-0.022405196,0.591305077,0.339081794,-0.069694921,0.555897892,0.287028015,-0.098612875,0.530685425,0.253556371,-0.111104317,0.640353799,0.507434547,-0.052762337,0.588831067,0.461249292,-0.101584218,0.551311076,0.524827540,-0.104988635,0.547090650,0.567735851,-0.093979828,0.659013093,0.577711880,-0.085051142,0.587323308,0.564115524,-0.112980999,0.556090534,0.606672287,-0.108889796,0.559782863,0.633877754,-0.100246124
2025-11-26T23:41:33Z|0.600s,video,0.552308738,0.704396129,-0.000000346,0.508322954,0.546355903,-0.019892240,0.500094175,0.412364453,-0.034416091,0.498232692,0.323621094,-0.050876752,0.485281974,0.248417914,-0.066917546,0.608834147,0.356371045,-0.024727123,0.561096489,0.303247511,-0.066695288,0.519292951,0.269335598,-0.099886313,0.477950931,0.241624534,-0.120100588,0.635234833,0.427684367,-0.040532734,0.556422472,0.383879274,-0.077468798,0.498714238,0.357174873,-0.095462658,0.456336260,0.336670220,-0.105453581,0.641774893,0.520318210,-0.061320931,0.538871825,0.515383899,-0.095897660,0.522161841,0.531254292,-0.092466213,0.531289518,0.535490811,-0.085862130,0.632519722,0.620004654,-0.085611686,0.546241581,0.632342339,-0.110520914,0.535447001,0.644112825,-0.105200194,0.555411816,0.645277441,-0.097572103
2025-11-26T23:41:37Z|0.720s,video,0.603039145,0.626696348,-0.000000498,0.557773650,0.490398347,-0.019431163,0.517854452,0.391359895,-0.047638766,0.467506945,0.342768908,-0.076711781,0.419967651,0.310792387,-0.107734323,0.598643064,0.309400320,-0.057002269,0.512039065,0.269130230,-0.107253537,0.448084891,0.249440730,-0.145649210,0.395159155,0.238874361,-0.168981791,0.617719889,0.380800486,-0.074598372,0.495623022,0.353524745,-0.119064018,0.430728376,0.345092565,-0.137359709,0.392117739,0.340236008,-0.148004025,0.618341804,0.472327173,-0.094302006,0.502943218,0.455310374,-0.130439758,0.499421477,0.477626443,-0.121344537,0.522243738,0.490354091,-0.111976221,0.609750271,0.562925398,-0.116573647,0.519919395,0.548753679,-0.141264439,0.520111263,0.555814624,-0.129619911,0.548781633,0.554019094,-0.117598198
2025-11-26T23:41:40Z|0.840s,video,0.603189707,0.572290719,-0.000000312,0.570541143,0.452053875,-0.019640762,0.527586520,0.369013071,-0.057416901,0.467453837,0.334656000,-0.093896396,0.416566789,0.315608025,-0.135375082,0.585933447,0.307096511,-0.097238101,0.494220257,0.272683978,-0.147281110,0.431557804,0.256778836,-0.181730926,0.377745450,0.250571668,-0.205560759,0.597773969,0.389082342,-0.116549648,0.478900969,0.353285730,-0.163150698,0.406622440,0.344419718,-0.180595577,0.354734600,0.343448281,-0.197376192,0.594559729,0.481083304,-0.134464487,0.479659855,0.456940651,-0.169511750,0.484693259,0.473913282,-0.158508435,0.511169136,0.486294210,-0.154128343,0.583111405,0.564059496,-0.153827727,0.489354074,0.542719066,-0.182362691,0.500833154,0.547105014,-0.173460707,0.535767257,0.543588996,-0.167972162
2025-11-26T23:41:43Z|0.960s,video,0.578993976,0.534629464,-0.000000220,0.553184927,0.424861312,-0.021598972,0.508980513,0.353550673,-0.060103614,0.444953829,0.332398683,-0.096799150,0.391650975,0.329457313,-0.139748394,0.562939644,0.313511282,-0.105258390,0.466243356,0.291425616,-0.152278140,0.402872205,0.282242119,-0.183214873,0.348143280,0.278018177,-0.204970345,0.572076619,0.398154289,-0.121164463,0.450978696,0.377699435,-0.166937232,0.378986210,0.371113420,-0.184048623,0.327476621,0.369530648,-0.200635359,0.566521049,0.488721907,-0.134361133,0.457870454,0.475278765,-0.168868199,0.465194970,0.478047699,-0.159845442,0.491258711,0.481077045,-0.156261161,0.554163516,0.566545844,-0.148514763,0.463608295,0.554993510,-0.178043216,0.476426184,0.547395110,-0.170925632,0.510776341,0.536132336,-0.166056231
2025-11-26T23:41:47Z|1.080s,video,0.552082777,0.503716171,0.000000045,0.524339914,0.402030259,-0.034131464,0.475338489,0.344197154,-0.091067828,0.409476370,0.333821356,-0.141894504,0.351941228,0.333402812,-0.198704094,0.540782928,0.312424421,-0.165927991,0.448815137,0.290085882,-0.222332165,0.387736261,0.279147923,-0.251201242,0.330945075,0.277478278,-0.271933705,0.552363694,0.393556803,-0.177998185,0.428885460,0.378739029,-0.242728516,0.349974275,0.373260677,-0.260467589,0.292064011,0.380186230,-0.276550651,0.546253741,0.484846771,-0.183551550,0.444142818,0.473258108,-0.225645795,0.453668237,0.470274955,-0.205679104,0.481638193,0.473277211,-0.195260257,0.530428350,0.562149763,-0.190500572,0.445865989,0.556257546,-0.226119474,0.458550960,0.544930816,-0.215200245,0.493394256,0.531464517,-0.207534134
2025-11-26T23:41:50Z|1.200s,video,0.549491882,0.522645950,0.000000005,0.522300482,0.417007893,-0.031417865,0.474955231,0.355423391,-0.088212177,0.415681154,0.343764067,-0.140613660,0.365009367,0.344318092,-0.197562903,0.526524842,0.314139158,-0.155080140,0.432031006,0.291679054,-0.212493569,0.372865170,0.285152793,-0.242291749,0.317089796,0.289368987,-0.263934553,0.540459871,0.390165389,-0.170467839,0.419520080,0.373596460,-0.239604488,0.345463485,0.379365981,-0.260428905,0.289314449,0.391318649,-0.277716964,0.537052572,0.479959428,-0.179719418,0.432109803,0.470140219,-0.220765561,0.446730644,0.482589185,-0.194997475,0.477495700,0.488124073,-0.181617662,0.527339339,0.556477726,-0.190969348,0.441330284,0.552888989,-0.220945224,0.459601700,0.555150151,-0.203547686,0.496088713,0.545970738,-0.192592651
2025-11-26T23:41:53Z|1.320s,video,0.522376478,0.526473403,0.000000237,0.474882543,0.429297686,-0.046344917,0.432489872,0.378564656,-0.128619045,0.389435053,0.375934362,-0.198544040,0.340475559,0.385834545,-0.272836357,0.495674491,0.348698378,-0.241580665,0.407643974,0.352795243,-0.293660581,0.349152863,0.344807863,-0.300171643,0.301106572,0.352998525,-0.305694371,0.518335283,0.426483750,-0.249597654,0.400095999,0.426790148,-0.297254324,0.330554098,0.434190750,-0.277100354,0.282060742,0.443555772,-0.270673722,0.521456361,0.509208024,-0.248188630,0.419248164,0.514266431,-0.259357065,0.433831871,0.523969412,-0.196039602,0.466285944,0.525150537,-0.167116553,0.515428364,0.577051580,-0.251864791,0.438025892,0.584128499,-0.266562104,0.455172002,0.581290960,-0.235057980,0.492283136,0.571102560,-0.218384251
