time,capture_type,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2025-11-27T00:20:57Z|1.000s,video,0.133416384,0.194241166,0.000000174,0.179255098,0.259387314,0.011322992,0.217895404,0.297398359,0.005706071,0.239486814,0.341105223,-0.007738229,0.255786687,0.383996129,-0.019774385,0.270924062,0.202005774,0.016116751,0.313601673,0.246867001,-0.002189480,0.315098047,0.292479187,-0.017905459,0.303059906,0.325703055,-0.027184647,0.269668132,0.188887507,-0.002787207,0.315143883,0.261444837,-0.019005872,0.306192219,0.306289613,-0.027660703,0.291872412,0.328239858,-0.031452361,0.259235352,0.190650970,-0.023108950,0.285659671,0.286150783,-0.033782165,0.264231056,0.311715752,-0.030473113,0.247800574,0.311006755,-0.027434973,0.242425308,0.206620187,-0.044315174,0.248764962,0.286506861,-0.047531258,0.230116412,0.292632103,-0.041283339,0.217680901,0.278635383,-0.036611192
2025-11-27T00:20:59Z|1.100s,video,0.130666137,0.203032136,0.000000195,0.175399020,0.271641821,0.015613460,0.216771096,0.307556927,0.011093353,0.237729669,0.351369441,-0.002114224,0.251690298,0.399137735,-0.013799693,0.272260219,0.212104619,0.019454358,0.311418056,0.262597203,0.002511901,0.314245552,0.311728925,-0.009929981,0.302358449,0.344468027,-0.017025307,0.271343440,0.201874465,-0.001880150,0.309469908,0.291972429,-0.019643342,0.289728314,0.326370060,-0.026638286,0.273363352,0.328289837,-0.028196845,0.260925353,0.206040487,-0.024203077,0.272279084,0.306642085,-0.036500264,0.242643699,0.315901369,-0.031494007,0.229262039,0.294657141,-0.026359461,0.243949279,0.221888945,-0.046754245,0.244868279,0.303535074,-0.049673945,0.222762406,0.304475009,-0.041376300,0.213226378,0.279874325,-0.034970682
2025-11-27T00:21:01Z|1.200s,video,0.130822614,0.214780957,0.000000159,0.175366342,0.280418992,0.016272629,0.215902939,0.314353228,0.011671679,0.236804247,0.357556403,-0.001796003,0.252541751,0.403890133,-0.013394847,0.270970017,0.218316719,0.018404415,0.313443899,0.269221157,0.000738680,0.313134670,0.318300307,-0.012509734,0.297788441,0.346706569,-0.019888183,0.269281775,0.208036855,-0.002996446,0.305463701,0.297165662,-0.019928921,0.283692300,0.327975452,-0.026488129,0.266347408,0.321954548,-0.028633066,0.258217901,0.212861151,-0.025445422,0.275784969,0.307537198,-0.037647076,0.246551797,0.320193172,-0.031911202,0.232593879,0.298956811,-0.026982661,0.240527302,0.229557693,-0.048016760,0.244450897,0.310466737,-0.052288633,0.221875936,0.312580734,-0.044135619,0.210953295,0.286818445,-0.037858717
2025-11-27T00:21:03Z|1.300s,video,0.127637386,0.218268633,0.000000160,0.172349095,0.281905890,0.017146574,0.212224171,0.315967858,0.012857726,0.235024631,0.358851999,-0.000571282,0.251391649,0.404665738,-0.012241145,0.269737422,0.219303250,0.023994392,0.308727980,0.262700438,0.008858820,0.309650242,0.308136582,-0.002027500,0.295884192,0.332672179,-0.007900244,0.267688215,0.209495649,0.001677488,0.310993373,0.289119750,-0.013633664,0.291396260,0.321597219,-0.018334020,0.274171621,0.318032801,-0.018423980,0.258041203,0.212162912,-0.022071593,0.275272340,0.304110974,-0.033192396,0.246521831,0.314563960,-0.027155789,0.233645901,0.290960193,-0.021777745,0.241530254,0.226239100,-0.045935310,0.244228974,0.306294799,-0.049049079,0.220432684,0.306645423,-0.040934969,0.209826261,0.279098004,-0.034897149
2025-11-27T00:21:06Z|1.400s,video,0.125936344,0.222499371,0.000000160,0.170144737,0.286317557,0.014573804,0.210076392,0.320352405,0.009767321,0.234302863,0.362506866,-0.003546990,0.250979364,0.407962382,-0.014882339,0.266519248,0.223181650,0.021932423,0.304099321,0.266599238,0.006536538,0.306050241,0.312443018,-0.004854884,0.294012368,0.336929739,-0.011325534,0.264879704,0.210890874,0.000996131,0.308857650,0.284814358,-0.014661786,0.289800674,0.319203973,-0.019465938,0.272379190,0.317396671,-0.019774022,0.255534887,0.212385535,-0.021564884,0.275437027,0.302786320,-0.033490609,0.247578338,0.316015452,-0.027422840,0.234266773,0.294078499,-0.021952702,0.239502460,0.226343751,-0.044441912,0.243314549,0.308060199,-0.048753504,0.220503539,0.309490621,-0.041399401,0.209824577,0.282534212,-0.035767484
2025-11-27T00:21:08Z|1.500s,video,0.124127239,0.223902076,0.000000157,0.167691946,0.289384335,0.014849294,0.207813516,0.323996037,0.010929680,0.232803449,0.365825206,-0.001588133,0.248949021,0.411986709,-0.012303046,0.264027804,0.226677954,0.024013100,0.299217194,0.271775842,0.009135551,0.301135629,0.316896796,-0.001980504,0.290389121,0.341267616,-0.008505252,0.263074160,0.213389099,0.002575175,0.309679329,0.284710109,-0.013279364,0.290986151,0.320815027,-0.018330591,0.272976190,0.322006106,-0.018292755,0.254365325,0.213902354,-0.020577261,0.274246484,0.304842502,-0.033446833,0.245202899,0.318360031,-0.028061721,0.231422529,0.296264321,-0.022444597,0.238508716,0.227478072,-0.043963496,0.241793588,0.309874564,-0.049024448,0.218300253,0.311602056,-0.042224862,0.207633540,0.284951538,-0.036775183
2025-11-27T00:21:11Z|1.600s,video,0.121459648,0.222609341,0.000000176,0.165982842,0.288606048,0.014961159,0.206682503,0.322726369,0.010545649,0.231364027,0.365895927,-0.002610581,0.247689843,0.410250783,-0.014104519,0.260554314,0.221870318,0.023562538,0.298097581,0.264212877,0.008623483,0.301902860,0.309224010,-0.002140677,0.291822433,0.336052388,-0.008182615,0.259760261,0.209217250,0.002478870,0.306196749,0.285641342,-0.013442412,0.287731826,0.321213454,-0.017794183,0.270862460,0.322562009,-0.017047562,0.251542449,0.210619017,-0.020302849,0.271459341,0.305069089,-0.033153139,0.242366239,0.317915052,-0.027559679,0.228571266,0.296498924,-0.021503869,0.236505061,0.225191206,-0.043275513,0.239778757,0.307584673,-0.047836106,0.216229215,0.309166998,-0.040569525,0.205474824,0.283087254,-0.034608226
2025-11-27T00:21:13Z|1.700s,video,0.118769333,0.222348720,0.000000198,0.163831800,0.287703574,0.013867074,0.203369111,0.322842121,0.008576430,0.227009505,0.365405977,-0.005262565,0.245249659,0.407698244,-0.017223582,0.257045060,0.221265987,0.023237471,0.292976618,0.264990568,0.006799428,0.296908557,0.311728090,-0.005438635,0.288914382,0.339922667,-0.012499857,0.256561041,0.207364798,0.001906556,0.306098819,0.277476996,-0.015072531,0.287986130,0.316356152,-0.019859979,0.270560831,0.322738558,-0.019173091,0.248428985,0.207539737,-0.021350021,0.270045578,0.301194161,-0.035358943,0.240246087,0.316563725,-0.029032495,0.225509748,0.297053903,-0.022098539,0.233761519,0.221964955,-0.044973571,0.237487391,0.305012196,-0.050251979,0.213804394,0.308201134,-0.042354308,0.202740684,0.282717884,-0.035739109
2025-11-27T00:21:15Z|1.800s,video,0.115529813,0.223120064,0.000000198,0.161238521,0.288349301,0.015074288,0.201838046,0.322812527,0.010892155,0.227280036,0.364769459,-0.002107415,0.246242628,0.409630716,-0.013223530,0.256325752,0.221162826,0.026958607,0.292399287,0.267725021,0.011496991,0.296241134,0.313517213,-0.000683439,0.287346989,0.340818107,-0.007772665,0.255999833,0.208052278,0.005517843,0.305720568,0.277040720,-0.010146881,0.290187001,0.317246974,-0.015493208,0.273664713,0.326019645,-0.015549135,0.248111665,0.209027529,-0.017883828,0.270413995,0.301814288,-0.030360134,0.241457999,0.316311508,-0.024910428,0.226614192,0.296432227,-0.019068850,0.233898953,0.224222153,-0.041629978,0.236924142,0.307674438,-0.045862965,0.213150188,0.309193373,-0.038774446,0.202006176,0.283037573,-0.033037972
2025-11-27T00:21:18Z|1.900s,video,0.114483528,0.225615472,0.000000153,0.161510691,0.290766150,0.014261253,0.202724010,0.325621843,0.009381186,0.228632852,0.367783248,-0.004104312,0.247539371,0.411769867,-0.015369666,0.258241862,0.222468853,0.024656398,0.296019137,0.269786090,0.009201448,0.297749430,0.314935416,-0.002757002,0.285842210,0.339640021,-0.009633445,0.257046282,0.208641008,0.003864395,0.304311961,0.283032417,-0.011324932,0.285884947,0.319526047,-0.016132578,0.268321067,0.321500003,-0.016311303,0.248548165,0.210006684,-0.018854346,0.272112310,0.302670389,-0.030129492,0.244461596,0.316760838,-0.024316831,0.230063885,0.296242833,-0.019003635,0.233558401,0.225559652,-0.042059664,0.237978876,0.309683174,-0.045928687,0.215246856,0.312050432,-0.039131951,0.204158261,0.286527455,-0.033882346
2025-11-27T00:21:20Z|0.000s,video,0.541263640,0.801479280,0.000001588,0.463636070,0.740284145,-0.039174728,0.441140413,0.650230110,-0.067514695,0.480492800,0.569436133,-0.104176186,0.524606645,0.501350880,-0.142632589,0.461554319,0.508860946,0.019345349,0.437537611,0.395489305,0.001394799,0.418710828,0.300613791,-0.009208513,0.421167433,0.235400766,-0.014884328,0.515776932,0.513340235,0.005235545,0.514439344,0.371538877,-0.016784322,0.509608567,0.282471418,-0.033016719,0.510824978,0.212878257,-0.037509847,0.565535486,0.538113832,-0.020948194,0.556715310,0.424749196,-0.083106197,0.540680528,0.515421748,-0.116752386,0.535869300,0.591149628,-0.121549137,0.601047456,0.564267278,-0.049304206,0.577328205,0.515603900,-0.113226995,0.557796896,0.591168284,-0.141350463,0.549095571,0.660800874,-0.149979219
2025-11-27T00:21:22Z|0.120s,video,0.538166642,0.845427394,0.000000752,0.463462949,0.795014858,-0.041880973,0.432877779,0.684800744,-0.055325642,0.463595957,0.573255479,-0.070272267,0.508509696,0.507026553,-0.084054157,0.458238870,0.535836816,-0.003572584,0.431307018,0.403081894,-0.031442489,0.418601334,0.315575540,-0.054894269,0.411766887,0.241908222,-0.071990415,0.508169889,0.532898188,-0.007715473,0.499368429,0.391253352,-0.043262590,0.490875691,0.295169383,-0.074567445,0.492248863,0.218764424,-0.093106829,0.552266300,0.564116716,-0.019292863,0.544777036,0.459168077,-0.080031097,0.515436232,0.539766550,-0.099540807,0.506359100,0.610056400,-0.096777774,0.591376722,0.612188399,-0.033494875,0.561983883,0.548107743,-0.091438495,0.532993734,0.619452178,-0.103264183,0.524565458,0.685829580,-0.099774890
2025-11-27T00:21:24Z|0.240s,video,0.541849732,0.864617467,0.000000966,0.464871883,0.801689446,-0.052845061,0.436116278,0.693348587,-0.072365895,0.467457473,0.591468990,-0.094759263,0.513143182,0.513034403,-0.116374470,0.458332121,0.548194706,0.007675068,0.431254089,0.414487183,-0.012683635,0.416189641,0.324154258,-0.029366123,0.409883916,0.251777679,-0.041819286,0.508214235,0.549498498,0.005041304,0.497582883,0.405995846,-0.021978175,0.487999916,0.308412254,-0.047855049,0.486454189,0.232024163,-0.062921062,0.551515877,0.580842793,-0.009323051,0.540377796,0.475091636,-0.073350430,0.513324082,0.565794170,-0.103113085,0.504223347,0.637957275,-0.106188372,0.587834060,0.620279968,-0.027092740,0.555472493,0.561592937,-0.091250077,0.530685365,0.639096081,-0.114128329,0.525706232,0.705977559,-0.119197600
2025-11-27T00:21:26Z|0.360s,video,0.548610389,0.883721173,0.000000927,0.471021473,0.818090439,-0.049706884,0.442135185,0.708304465,-0.067583911,0.473596215,0.602536142,-0.087873481,0.518180907,0.521911263,-0.106890678,0.461431623,0.562915027,0.006637408,0.435552895,0.426063448,-0.015166749,0.421371490,0.336539179,-0.033875976,0.415895790,0.263251781,-0.047612771,0.511509061,0.562386870,0.004251345,0.502516806,0.415571868,-0.024167111,0.493518978,0.318243772,-0.051937230,0.494509697,0.242852092,-0.068355858,0.555219710,0.593623400,-0.008610913,0.548259854,0.489670187,-0.069439486,0.516772389,0.581896424,-0.094985932,0.505501926,0.654982150,-0.095911764,0.591854215,0.636249423,-0.024771610,0.561366081,0.578633070,-0.083452433,0.535862207,0.655355573,-0.100617200,0.531187892,0.719995022,-0.101851322
2025-11-27T00:21:29Z|0.480s,video,0.556737661,0.905994058,0.000000913,0.477108896,0.837987244,-0.053440217,0.448361129,0.723435640,-0.072933704,0.480020702,0.615771830,-0.094944209,0.527582705,0.540187061,-0.115777634,0.473127574,0.576644063,0.002871035,0.446357399,0.441995025,-0.022925256,0.431903750,0.350776315,-0.045410391,0.427336276,0.274911493,-0.062151235,0.522965729,0.579279840,0.000484179,0.511531532,0.435881317,-0.032925926,0.501563966,0.339508861,-0.064321145,0.503855884,0.263715446,-0.083484553,0.567349970,0.613149107,-0.012833992,0.561445832,0.510044932,-0.078408241,0.527226508,0.605751336,-0.104903601,0.514679790,0.683138669,-0.105646148,0.604598522,0.658707261,-0.029910516,0.572958767,0.598416686,-0.091874003,0.544808567,0.674627006,-0.109894998,0.537840188,0.741468489,-0.111380786
2025-11-27T00:21:31Z|0.600s,video,0.561762929,0.912032366,0.000000838,0.483985305,0.847059608,-0.042879064,0.456393421,0.733663619,-0.058631878,0.490470141,0.628317356,-0.078052901,0.536020160,0.551009655,-0.096852235,0.478384167,0.585220635,0.004889124,0.451545775,0.447220981,-0.018543489,0.438006669,0.356238991,-0.039053783,0.433280945,0.280193716,-0.054691773,0.528643131,0.586167753,-0.002403716,0.521484435,0.440961987,-0.032671154,0.512357354,0.344705880,-0.061768819,0.513342738,0.269976288,-0.080248378,0.571811259,0.619595647,-0.019116784,0.566701949,0.516330779,-0.080412447,0.534312546,0.605481029,-0.104824908,0.522012472,0.677683413,-0.106280193,0.608808935,0.666750014,-0.038628828,0.579034507,0.606239140,-0.097504012,0.551323652,0.682850361,-0.113107912,0.544268847,0.749379575,-0.114044696
2025-11-27T00:21:33Z|0.720s,video,0.562585413,0.929149628,0.000000916,0.482941031,0.860813737,-0.048553307,0.451942325,0.747946858,-0.067972787,0.486843288,0.646361351,-0.091583937,0.533703387,0.570458770,-0.114682965,0.482221514,0.598381281,0.002948338,0.459043980,0.458356798,-0.023597224,0.449033111,0.363041788,-0.046129875,0.448922008,0.283507138,-0.062348701,0.530729115,0.606791615,-0.004725636,0.516302943,0.462298095,-0.038471922,0.503139257,0.364286631,-0.067249410,0.500126243,0.289093941,-0.084133714,0.576257050,0.640207708,-0.023575462,0.565602183,0.541162550,-0.092613779,0.532125950,0.632746398,-0.120477058,0.518181860,0.705728769,-0.121671289,0.615509868,0.682977557,-0.045821704,0.582091749,0.620707989,-0.110688739,0.551608980,0.698771238,-0.129377112,0.542729318,0.766783714,-0.131476641
2025-11-27T00:21:35Z|0.840s,video,0.546581447,0.940510631,0.000000844,0.461272895,0.856447756,-0.021564979,0.428810239,0.748215735,-0.036082078,0.454117209,0.651975513,-0.061648615,0.503054380,0.590757310,-0.087697342,0.488939583,0.606210887,0.026697150,0.483446240,0.487649232,-0.000541373,0.477913618,0.404164195,-0.026963152,0.477459431,0.330056608,-0.046751976,0.533325374,0.625421584,0.002396231,0.519806325,0.485191107,-0.040001977,0.499746680,0.388696939,-0.075432643,0.485143989,0.309516460,-0.095409602,0.576224208,0.661051929,-0.030301686,0.553671479,0.580220699,-0.102757476,0.521497488,0.672935486,-0.124011643,0.506022096,0.748060942,-0.118964478,0.613634109,0.700098634,-0.064625941,0.570174634,0.646744847,-0.122768179,0.538848042,0.721373975,-0.130225495,0.527745724,0.786715090,-0.124239311
2025-11-27T00:21:37Z|0.960s,video,0.526405036,0.935783446,0.000000979,0.432831049,0.863695920,-0.015592386,0.394174367,0.760793149,-0.028343154,0.412389159,0.676244199,-0.054458153,0.463520795,0.623308718,-0.080247007,0.471163452,0.611537099,0.047134407,0.460013121,0.497070044,0.028600592,0.443243325,0.413671106,0.011358862,0.427388519,0.350886881,-0.002071738,0.514684796,0.629415691,0.016925562,0.503753364,0.483424485,-0.015214537,0.479385644,0.383503467,-0.040297806,0.457575381,0.311399251,-0.051324885,0.553082645,0.664736629,-0.023839828,0.513478935,0.586142838,-0.093917593,0.482934594,0.683723509,-0.113660857,0.470643908,0.756624460,-0.106704749,0.583976269,0.697855592,-0.066145457,0.526416361,0.659570396,-0.129880920,0.497203678,0.749146640,-0.141777128,0.491281778,0.818835020,-0.137790501
2025-11-27T00:21:39Z|1.080s,video,0.503072023,0.968916655,0.000000612,0.414772391,0.899068356,-0.004430475,0.371628106,0.791479111,-0.008514032,0.377442241,0.700845957,-0.027321158,0.423565298,0.671145737,-0.045138996,0.445723474,0.630343616,0.059830274,0.429967582,0.517710686,0.039318658,0.415217459,0.440081120,0.013483597,0.397466689,0.377388120,-0.008491403,0.492239475,0.642984211,0.027100429,0.483642131,0.517310500,-0.015328802,0.450199902,0.431933761,-0.055980276,0.414642423,0.375950128,-0.078230739,0.532675683,0.675657034,-0.013334684,0.490272611,0.599866867,-0.079795137,0.461517841,0.698673487,-0.094513558,0.450252682,0.777465343,-0.085383728,0.565230131,0.716170669,-0.055265374,0.505114615,0.676335394,-0.108728491,0.474452078,0.759368479,-0.112510748,0.468314052,0.827295601,-0.103621922
2025-11-27T00:21:41Z|1.200s,video,0.492929697,0.974981427,0.000000831,0.407881856,0.915330291,-0.007878616,0.367145151,0.808400393,-0.018627560,0.376918167,0.720562637,-0.044589665,0.427167147,0.688944340,-0.070194364,0.437394381,0.634483278,0.050245080,0.419439375,0.519008636,0.027152387,0.401631325,0.438280970,0.004989048,0.386266023,0.376499176,-0.012507244,0.485249519,0.646716714,0.014937646,0.463760018,0.499544978,-0.026447073,0.438391298,0.394847542,-0.060390949,0.417856276,0.321318179,-0.076775648,0.526626885,0.683312118,-0.028858326,0.482220024,0.599270105,-0.101498529,0.454559833,0.702104032,-0.116793983,0.445890814,0.784203589,-0.105752885,0.561038792,0.728394926,-0.073756754,0.501166046,0.682543039,-0.135517463,0.470008075,0.772026360,-0.141551495,0.461637974,0.847156644,-0.132481545
2025-11-27T00:21:43Z|1.320s,video,0.491292179,0.950193286,0.000001501,0.436653882,0.910324574,-0.107118659,0.424361348,0.815556765,-0.153653249,0.478585035,0.754951775,-0.186554402,0.534765005,0.698952377,-0.214070305,0.410207748,0.636987209,-0.096528061,0.391142726,0.484898984,-0.145150825,0.381857067,0.388315171,-0.176415741,0.378658533,0.304801881,-0.197004035,0.474821895,0.637639582,-0.073520549,0.489839792,0.480737060,-0.129152209,0.512248635,0.374558747,-0.163266197,0.531063855,0.285198629,-0.179956898,0.526301324,0.673836827,-0.060903784,0.548087835,0.599213719,-0.144280821,0.534278393,0.717930377,-0.164110661,0.521187067,0.800462246,-0.154919341,0.567411721,0.720075727,-0.055833139,0.581907809,0.701380968,-0.131973192,0.562963784,0.791251659,-0.148088813,0.547556221,0.858726740,-0.143631369
